t,x,y,theta,phiR,phiF,thetapsr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
0.02,-6.49908,-1.05224,-2.52128e-06,0.0696079,0.0706289,-2.50519e-06,0,-6.5,-1,-0.052233,0.0147738,0.00403789,0.00170843,0,0.0511165,0.000149183,-0.00334665,-2.05367e-07,1.19914,100.227,101.671,20.6008,20.6007,20.6008,20.6007,-0.0050635,0.00572451,-263.827,-263.827,10.14,41.2015,10.286,41.2015
0.03,-6.49908,-1.05218,-3.38094e-06,0.134253,0.136194,-2.51275e-06,0,-6.5,-1,-0.0522367,0.0147738,0.00403789,0.00170843,0,0.0514899,0.000131619,-0.00368832,-7.56079e-06,1.20534,93.0897,94.4148,20.7074,20.7074,20.7074,20.7074,-0.22679,-0.0389391,-265.193,-265.193,9.41788,41.4148,9.55195,41.4148
0.04,-6.49902,-1.05228,-7.64031e-06,0.069657,0.0706837,-6.54679e-06,0,-6.5,-1,-0.0522697,0.0147738,0.00403789,0.00170843,0,0.0516848,0.00995214,-0.00332846,-0.000646608,1.0815,100.299,101.776,18.5798,18.5798,18.5798,18.5798,-0.00352351,0.00540217,-237.945,-237.945,10.1473,37.1596,10.2967,37.1596
0.05,-6.49885,-1.0523,-1.69053e-05,0.0715903,0.0727014,-1.95167e-05,1,-6.49972,-1,-0.0522994,0.0147749,0.00403838,0.0017087,0,0.0518077,0.0196385,-0.00307244,-0.00089802,0.965366,94.7553,96.071,16.5847,16.5846,16.5847,16.5846,-1.54935,-0.840648,-212.394,-212.394,9.58639,33.1693,9.71951,33.1693
0.06,-6.49859,-1.05233,-2.61771e-05,0.0756306,0.0769103,-3.30304e-05,2,-6.49943,-1,-0.0523272,0.0147761,0.00403887,0.00170898,0,0.0518943,0.0281582,-0.00290327,-0.000786586,0.863519,89.4356,90.6271,14.8351,14.835,14.8351,14.8349,-4.36061,-2.17265,-189.987,-189.987,9.04819,29.67,9.16875,29.6701
0.07,-6.49826,-1.05235,-3.33645e-05,0.0815812,0.0830734,-4.46296e-05,3,-6.49915,-1,-0.0523532,0.0147772,0.00403935,0.00170926,0,0.0519599,0.0353002,-0.00268057,-0.000553947,0.778597,85.1591,86.2826,13.3765,13.3762,13.3763,13.3761,-7.58083,-3.44172,-171.304,-171.306,8.61554,26.7524,8.72921,26.7526
0.08,-6.49787,-1.05236,-3.85613e-05,0.088831,0.0905538,-5.41562e-05,4,-6.49886,-1,-0.0523763,0.0147784,0.00403984,0.00170953,0,0.0520119,0.0414336,-0.00233752,-0.000362567,0.706118,81.806,82.8937,12.1317,12.1313,12.1315,12.1311,-10.6954,-4.50207,-155.361,-155.364,8.27632,24.2625,8.38635,24.2629
0.09,-6.49742,-1.05237,-4.23232e-05,0.0969746,0.0989405,-6.63655e-05,6,-6.49829,-1,-0.0523953,0.0147807,0.00404082,0.00171008,0,0.0520545,0.0466324,-0.00185969,-0.000224166,0.645117,79.0346,80.106,11.0842,11.0837,11.0838,11.0833,-13.526,-5.341,-141.944,-141.948,7.99593,22.1671,8.10432,22.1679
0.1,-6.49692,-1.05238,-4.51091e-05,0.105753,0.107964,-7.75322e-05,8,-6.49772,-1,-0.052409,0.014783,0.00404179,0.00171064,0,0.05209,0.0510823,-0.00127528,-0.000124423,0.593308,76.5964,77.6535,10.1947,10.1941,10.1942,10.1936,-16.0586,-6.01068,-130.55,-130.556,7.74926,20.3877,7.8562,20.3888
0.11,-6.49638,-1.05237,-4.71675e-05,0.114997,0.117447,-8.37261e-05,9,-6.49744,-1,-0.0524163,0.0147841,0.00404228,0.00171091,0,0.0521196,0.0549418,-0.000594735,-4.36981e-05,0.54874,74.3631,75.3951,9.42964,9.42898,9.42895,9.42829,-18.312,-6.55125,-120.75,-120.759,7.52332,18.8572,7.62772,18.8586
0.12,-6.49581,-1.05236,-4.85766e-05,0.124581,0.127275,-9.34733e-05,11,-6.49687,-1,-0.0524166,0.0147864,0.00404325,0.00171147,0,0.0521444,0.0581654,0.000143052,3.17879e-05,0.511928,72.2845,73.2973,8.79789,8.79717,8.79703,8.79631,-20.2856,-6.91677,-112.656,-112.668,7.31303,17.5933,7.41548,17.5951
0.13,-6.49521,-1.05235,-4.94006e-05,0.134407,0.137348,-0.000106834,14,-6.49601,-1,-0.0524091,0.0147899,0.00404472,0.00171229,0,0.0521648,0.0609367,0.00094188,9.82851e-05,0.480626,70.3157,71.3178,8.26084,8.26005,8.25982,8.25903,-22.0209,-7.15336,-105.776,-105.79,7.11384,16.5188,7.21522,16.5209
0.14,-6.49458,-1.05232,-4.97005e-05,0.14439,0.14757,-0.000115445,16,-6.49544,-1,-0.0523935,0.0147922,0.00404569,0.00171285,0,0.0521811,0.0633399,0.00178181,0.000156126,0.453795,68.4564,69.438,7.80062,7.79977,7.79944,7.7986,-23.5315,-7.26131,-99.8802,-99.8956,6.92574,15.598,7.02504,15.6004
0.15,-6.49394,-1.05229,-4.95015e-05,0.154469,0.157877,-0.000123551,18,-6.49487,-1,-0.0523693,0.0147945,0.00404667,0.0017134,0,0.0521936,0.0653897,0.00265189,0.000204161,0.431236,66.6783,67.6529,7.41377,7.41287,7.41247,7.41157,-24.8424,-7.23697,-94.9241,-94.9411,6.74584,14.824,6.84444,14.8266
0.16,-6.49327,-1.05224,-4.88416e-05,0.164572,0.168207,-0.000131187,20,-6.4943,-1,-0.0523364,0.0147968,0.00404764,0.00171395,0,0.0522026,0.0671438,0.00354195,0.000249504,0.412222,65.0072,65.9535,7.08784,7.0869,7.08644,7.0855,-25.9746,-7.07237,-90.7487,-90.767,6.57678,14.1719,6.67252,14.1747
0.17,-6.49259,-1.05219,-4.77613e-05,0.174647,0.178513,-0.000142607,23,-6.49345,-1,-0.0522944,0.0148003,0.00404911,0.00171479,0,0.052208,0.068644,0.00444443,0.000288073,0.396232,63.4164,64.342,6.81388,6.81288,6.81242,6.81143,-26.9537,-6.78708,-87.2392,-87.2583,6.41583,13.6238,6.50948,13.6268
0.18,-6.49189,-1.05213,-4.62947e-05,0.184652,0.188741,-0.000149416,25,-6.49288,-1,-0.0522435,0.0148026,0.00405008,0.00171534,0,0.0522099,0.0699301,0.00535212,0.000319955,0.382779,61.8953,62.7937,6.58348,6.58243,6.58199,6.58095,-27.8023,-6.39468,-84.288,-84.3075,6.26195,13.1629,6.35284,13.1659
