t,x,y,theta,phiR,phiF,thetap,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3,torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
11.19,-5.56876,-0.99375,0.00951574,0.00954049,0.0975251,-0.00617162,3451,-5.57057,-0.993019,-0.000747309,0.0194194,0.00615656,0.00299962,0,0.00118421,0.0912257,0.000259953,0.00290303,2.17566,35.3629,240.676,0,0,0,0,-6.61192,0.914138,-83.3221,-83.2553,7.48284,15.3637,50.9275,15.3522
11.2,-5.56786,-0.993748,0.00954623,0.00966047,0.0975266,-0.00615623,3454,-5.56981,-0.993007,-0.000758956,0.0194241,0.00615885,0.00300111,0,0.00118383,0.0891841,0.00010874,0.00313529,2.21652,35.7773,240.525,0,0,0,0,-6.72195,1.037,-87.5219,-87.4493,7.57053,16.0553,50.8955,16.0429
11.21,-5.56695,-0.993745,0.00957597,0.0097815,0.0975782,-0.00614578,3458,-5.56879,-0.992991,-0.000770579,0.0194304,0.0061619,0.00300308,0,0.00118346,0.0912404,0.000266717,0.00290972,2.17536,36.2279,240.543,0,0,0,0,-6.64297,0.91087,-83.2932,-83.2262,7.66587,15.3589,50.8993,15.3474
11.22,-5.56605,-0.993742,0.00960655,0.0099025,0.0976285,-0.00613525,3462,-5.56778,-0.992975,-0.000782201,0.0194366,0.00616495,0.00300506,0,0.0011831,0.0891939,0.000114338,0.00314295,2.21632,36.6466,240.573,0,0,0,0,-6.75247,1.03437,-87.503,-87.4301,7.75448,16.0522,50.9055,16.0398
11.23,-5.56515,-0.993739,0.00963637,0.0100219,0.0976289,-0.00611978,3465,-5.56701,-0.992963,-0.0007938,0.0194413,0.00616724,0.00300654,0,0.00118275,0.0912523,0.000272571,0.00291814,2.17513,37.0907,240.392,0,0,0,0,-6.67561,0.907601,-83.2698,-83.2026,7.84845,15.355,50.8673,15.3435
11.24,-5.56425,-0.993737,0.00966702,0.0101427,0.0976777,-0.00610918,3469,-5.566,-0.992947,-0.0008054,0.0194476,0.00617029,0.00300852,0,0.00118242,0.0891592,0.000119458,0.00314907,2.21702,37.5083,240.431,0,0,0,0,-6.78593,1.03435,-87.5756,-87.5024,7.93682,16.0642,50.8756,16.0517
11.25,-5.56334,-0.993734,0.00969691,0.0102619,0.0976767,-0.00609365,3472,-5.56524,-0.992935,-0.000816976,0.0194523,0.00617258,0.00301001,0,0.00118209,0.0911767,0.000276465,0.00292429,2.17664,37.9511,240.248,0,0,0,0,-6.71045,0.909666,-83.4264,-83.3588,8.03051,15.3808,50.8368,15.3692
11.26,-5.56244,-0.993731,0.00972762,0.0103823,0.0977241,-0.006083,3476,-5.56422,-0.992918,-0.00082855,0.0194585,0.00617564,0.00301199,0,0.00118178,0.0891536,0.000125516,0.00315411,2.21713,38.3683,240.285,0,0,0,0,-6.81784,1.03242,-87.5883,-87.5147,8.11879,16.0662,50.8447,16.0537
11.27,-5.56154,-0.993728,0.00975758,0.0105012,0.0977216,-0.00606741,3479,-5.56346,-0.992906,-0.0008401,0.0194632,0.00617793,0.00301348,0,0.00118148,0.0912111,0.000283134,0.00293162,2.17595,38.8102,240.099,0,0,0,0,-6.73987,0.904893,-83.3568,-83.2891,8.2123,15.3693,50.8052,15.3577
11.28,-5.56064,-0.993726,0.00978839,0.0106214,0.0977675,-0.00605668,3483,-5.56245,-0.99289,-0.000851651,0.0194695,0.006181,0.00301546,0,0.00118118,0.0891789,0.000131209,0.00316207,2.21662,39.2264,240.134,0,0,0,0,-6.84797,1.02847,-87.5374,-87.4637,8.30037,16.0578,50.8126,16.0453
11.29,-5.55973,-0.993722,0.00981843,0.01074,0.0977634,-0.006041,3486,-5.56168,-0.992878,-0.000863178,0.0194742,0.00618329,0.00301695,0,0.0011809,0.0912354,0.000289252,0.00293906,2.17547,39.6673,239.944,0,0,0,0,-6.76944,0.9006,-83.308,-83.2402,8.39367,15.3613,50.7725,15.3496
11.3,-5.55883,-0.99372,0.00984931,0.01086,0.0978077,-0.0060302,3490,-5.56067,-0.992862,-0.000874706,0.0194805,0.00618635,0.00301894,0,0.00118063,0.0891946,0.000136922,0.0031692,2.21631,40.0826,239.977,0,0,0,0,-6.87823,1.02497,-87.5063,-87.4324,8.48154,16.0527,50.7795,16.0401
11.31,-5.55792,-0.993717,0.00987944,0.0109797,0.0978526,-0.0060194,3494,-5.55966,-0.992846,-0.000886215,0.0194868,0.00618942,0.00302093,0,0.00118037,0.0912025,0.000293476,0.00294636,2.17613,40.5277,239.968,0,0,0,0,-6.80031,0.899748,-83.3768,-83.3086,8.57572,15.3726,50.7775,15.3609
11.32,-5.55702,-0.993714,0.00991039,0.011098,0.0978457,-0.00600359,3497,-5.55889,-0.992834,-0.000897722,0.0194915,0.00619172,0.00302242,0,0.00118012,0.0892304,0.000143463,0.00317483,2.2156,40.9372,239.803,0,0,0,0,-6.90895,1.02003,-87.4339,-87.3599,8.66238,16.0408,50.7427,16.0281
11.33,-5.55612,-0.993711,0.0099406,0.0112175,0.0978889,-0.00599271,3501,-5.55788,-0.992817,-0.000909211,0.0194978,0.00619479,0.00302441,0,0.00117988,0.0912506,0.00029909,0.00295538,2.17517,41.3815,239.803,0,0,0,0,-6.82816,0.89378,-83.279,-83.2108,8.75639,15.3565,50.7427,15.3447
11.34,-5.55522,-0.993708,0.00997163,0.0113357,0.0978804,-0.00597682,3504,-5.55712,-0.992805,-0.000920699,0.0195025,0.00619709,0.00302591,0,0.00117965,0.0892346,0.000148832,0.0031819,2.21551,41.79,239.636,0,0,0,0,-6.93925,1.01701,-87.4265,-87.3523,8.84283,16.0395,50.7073,16.0269
11.35,-5.55431,-0.993705,0.0100019,0.011455,0.0979223,-0.00596588,3508,-5.5561,-0.992789,-0.000932168,0.0195088,0.00620016,0.0030279,0,0.00117943,0.0912086,0.000303262,0.0029619,2.176,42.2331,239.633,0,0,0,0,-6.86007,0.89324,-83.3663,-83.2978,8.93658,15.3708,50.7068,15.3591
11.36,-5.55341,-0.993702,0.010033,0.0115729,0.0979124,-0.00594993,3511,-5.55534,-0.992777,-0.000943634,0.0195135,0.00620246,0.00302939,0,0.00117923,0.0892132,0.000154584,0.00318568,2.21594,42.6409,239.465,0,0,0,0,-6.97046,1.01543,-87.4715,-87.397,9.02288,16.0469,50.671,16.0342
11.37,-5.5525,-0.993698,0.0100634,0.0116918,0.0979527,-0.00593894,3515,-5.55433,-0.992761,-0.000955075,0.0195198,0.00620553,0.00303139,0,0.00117903,0.0912283,0.000310021,0.00296727,2.17561,43.0831,239.46,0,0,0,0,-6.88865,0.888742,-83.3271,-83.2584,9.11644,15.3644,50.6701,15.3526
11.38,-5.5516,-0.993696,0.0100945,0.0118108,0.0979918,-0.00592789,3519,-5.55332,-0.992744,-0.000966516,0.0195261,0.00620861,0.00303339,0,0.00117884,0.0892257,0.000160264,0.00319191,2.21569,43.4952,239.473,0,0,0,0,-6.99854,1.01166,-87.4469,-87.3723,9.20366,16.0429,50.6728,16.0301
11.39,-5.5507,-0.993692,0.0101249,0.0119281,0.0979808,-0.00591188,3522,-5.55256,-0.992732,-0.000977933,0.0195308,0.00621092,0.00303489,0,0.00117867,0.0912435,0.00031606,0.00297384,2.17531,43.931,239.27,0,0,0,0,-6.91883,0.884322,-83.2968,-83.228,9.29585,15.3594,50.63,15.3475
11.4,-5.5498,-0.993689,0.0101561,0.0120468,0.0980183,-0.00590077,3526,-5.55154,-0.992716,-0.00098935,0.0195371,0.00621399,0.00303688,0,0.0011785,0.0892332,0.00016596,0.00319759,2.21554,44.3422,239.293,0,0,0,0,-7.02765,1.00806,-87.4326,-87.3578,9.38288,16.0405,50.6348,16.0277
11.41,-5.54889,-0.993686,0.0101866,0.0121638,0.0980057,-0.0058847,3529,-5.55078,-0.992703,-0.00100074,0.0195418,0.0062163,0.00303838,0,0.00117834,0.0912946,0.000322765,0.00298037,2.17429,44.7771,239.087,0,0,0,0,-6.94531,0.877619,-83.1927,-83.124,9.4749,15.3422,50.5913,15.3304
11.42,-5.54799,-0.993683,0.0102179,0.0122823,0.0980416,-0.00587352,3533,-5.54977,-0.992687,-0.00101214,0.0195481,0.00621938,0.00304039,0,0.0011782,0.0892707,0.000171837,0.0032044,2.2148,45.1875,239.109,0,0,0,0,-7.05501,1.00242,-87.3567,-87.2819,9.56174,16.028,50.5957,16.0152
11.43,-5.54708,-0.993679,0.0102485,0.0123991,0.0980274,-0.00585739,3536,-5.54901,-0.992675,-0.00102351,0.0195529,0.00622169,0.00304189,0,0.00117806,0.0912896,0.000328577,0.00298529,2.17439,45.6212,238.901,0,0,0,0,-6.97412,0.874263,-83.2041,-83.1353,9.6535,15.3441,50.5517,15.3322
11.44,-5.54618,-0.993676,0.0102798,0.0125173,0.0980619,-0.00584615,3540,-5.548,-0.992658,-0.00103488,0.0195592,0.00622478,0.00304389,0,0.00117794,0.0892604,0.000177492,0.00320865,2.215,46.0306,238.921,0,0,0,0,-7.08428,0.999598,-87.3788,-87.3038,9.74013,16.0316,50.5559,16.0188
11.45,-5.54528,-0.993673,0.0103104,0.0126338,0.0980463,-0.00582998,3543,-5.54724,-0.992646,-0.00104622,0.0195639,0.00622709,0.0030454,0,0.00117782,0.0912863,0.000334583,0.00298952,2.17446,46.4632,238.711,0,0,0,0,-7.00244,0.870652,-83.212,-83.1429,9.83168,15.3454,50.5115,15.3335
11.46,-5.54438,-0.993669,0.0103419,0.0127517,0.0980793,-0.0058187,3547,-5.54622,-0.99263,-0.00105757,0.0195702,0.00623017,0.0030474,0,0.00117772,0.0892539,0.000183139,0.00321287,2.21513,46.8716,238.73,0,0,0,0,-7.11296,0.996389,-87.3932,-87.318,9.9181,16.034,50.5155,16.0211
11.47,-5.54347,-0.993666,0.0103725,0.0128691,0.0981132,-0.00580749,3551,-5.54521,-0.992613,-0.00106887,0.0195765,0.00623326,0.00304941,0,0.00117762,0.0912487,0.00034031,0.00299135,2.17521,47.3076,238.703,0,0,0,0,-7.03094,0.869107,-83.2901,-83.2209,10.0104,15.3582,50.5098,15.3463
11.48,-5.54257,-0.993663,0.0104039,0.0129853,0.098095,-0.00579122,3554,-5.54445,-0.992601,-0.00108019,0.0195812,0.00623558,0.00305092,0,0.00117754,0.089233,0.0001883,0.00321679,2.21555,47.7099,238.525,0,0,0,0,-7.14368,0.993898,-87.4374,-87.3619,10.0955,16.0412,50.4722,16.0283
11.49,-5.54166,-0.993659,0.0104346,0.0131027,0.0981272,-0.00577991,3558,-5.54344,-0.992585,-0.00109149,0.0195876,0.00623867,0.00305293,0,0.00117746,0.0913007,0.000345853,0.00299938,2.17417,48.1461,238.507,0,0,0,0,-7.05584,0.861791,-83.1843,-83.1151,10.1878,15.3408,50.4683,15.3288
11.5,-5.54076,-0.993656,0.0104661,0.0132187,0.0981074,-0.00576358,3561,-5.54268,-0.992572,-0.00110279,0.0195923,0.00624099,0.00305444,0,0.0011774,0.0892726,0.000194665,0.00322165,2.21476,48.5475,238.327,0,0,0,0,-7.16946,0.987537,-87.357,-87.2816,10.2727,16.028,50.4303,16.0151
11.51,-5.53985,-0.993652,0.0104969,0.0133358,0.0981381,-0.00575222,3565,-5.54167,-0.992556,-0.00111406,0.0195986,0.00624408,0.00305645,0,0.00117734,0.0912971,0.000351755,0.00300296,2.17424,48.9825,238.307,0,0,0,0,-7.08313,0.857803,-83.1927,-83.1233,10.3648,15.3421,50.4261,15.3302
11.52,-5.53895,-0.993649,0.0105285,0.0134516,0.0981169,-0.00573585,3568,-5.54091,-0.992543,-0.00112534,0.0196034,0.0062464,0.00305796,0,0.0011773,0.0892637,0.000200382,0.0032246,2.21494,49.3829,238.126,0,0,0,0,-7.19719,0.984062,-87.3763,-87.3007,10.4495,16.0312,50.3879,16.0182
11.53,-5.53805,-0.993645,0.0105593,0.0135685,0.0981464,-0.00572446,3572,-5.5399,-0.992527,-0.00113659,0.0196097,0.0062495,0.00305997,0,0.00117726,0.0912455,0.000355597,0.00300667,2.17527,49.8167,238.105,0,0,0,0,-7.11241,0.856709,-83.2997,-83.2302,10.5413,15.3598,50.3835,15.3478
11.54,-5.53715,-0.993642,0.0105909,0.0136853,0.0981748,-0.00571303,3576,-5.53889,-0.99251,-0.00114784,0.019616,0.0062526,0.00306199,0,0.00117724,0.0892837,0.000207014,0.00322555,2.21454,50.2222,238.108,0,0,0,0,-7.22206,0.978674,-87.3362,-87.2605,10.6271,16.0246,50.3839,16.0116
11.55,-5.53624,-0.993638,0.0106217,0.0138006,0.0981528,-0.00569664,3579,-5.53813,-0.992498,-0.00115908,0.0196208,0.00625492,0.0030635,0,0.00117722,0.0912816,0.000360932,0.00301285,2.17455,50.6498,237.89,0,0,0,0,-7.13865,0.849865,-83.2265,-83.1569,10.7176,15.3477,50.3378,15.3357
11.56,-5.53534,-0.993634,0.0106534,0.0139172,0.0981797,-0.00568516,3583,-5.53712,-0.992481,-0.00117031,0.0196271,0.00625802,0.00306552,0,0.00117722,0.0893271,0.000213295,0.00322923,2.21367,51.0547,237.903,0,0,0,0,-7.24649,0.971643,-87.2478,-87.1722,10.8033,16.01,50.3405,15.997
11.57,-5.53443,-0.99363,0.0106843,0.0140324,0.0981564,-0.00566872,3586,-5.53636,-0.992469,-0.00118153,0.0196318,0.00626035,0.00306703,0,0.00117722,0.0912562,0.00036398,0.0030186,2.17506,51.4812,237.683,0,0,0,0,-7.16598,0.846869,-83.2795,-83.2098,10.8935,15.3564,50.2941,15.3444
11.58,-5.53353,-0.993627,0.010716,0.0141489,0.098182,-0.00565721,3590,-5.53535,-0.992452,-0.00119275,0.0196382,0.00626345,0.00306906,0,0.00117723,0.089287,0.000218721,0.00322922,2.21448,51.8854,237.696,0,0,0,0,-7.27468,0.969716,-87.3312,-87.2554,10.979,16.0237,50.2968,16.0107
11.59,-5.53262,-0.993623,0.0107469,0.0142637,0.0981575,-0.00564076,3593,-5.53459,-0.99244,-0.00120394,0.0196429,0.00626578,0.00307057,0,0.00117726,0.0912588,0.000370576,0.00301993,2.17501,52.311,237.476,0,0,0,0,-7.19143,0.841933,-83.2751,-83.2053,11.0691,15.3557,50.2502,15.3436
11.6,-5.53172,-0.993619,0.0107786,0.0143799,0.0981818,-0.00562923,3597,-5.53358,-0.992423,-0.00121513,0.0196493,0.00626888,0.0030726,0,0.00117729,0.0892465,0.000223837,0.00322984,2.21529,52.714,237.488,0,0,0,0,-7.30243,0.967663,-87.4154,-87.3394,11.1544,16.0376,50.2529,16.0245
11.61,-5.53082,-0.993615,0.0108096,0.0144958,0.0982069,-0.00561774,3601,-5.53256,-0.992406,-0.00122629,0.0196556,0.00627199,0.00307462,0,0.00117733,0.091231,0.000376375,0.00302041,2.17557,53.1439,237.452,0,0,0,0,-7.21691,0.838836,-83.3331,-83.2632,11.2453,15.3652,50.2451,15.3532
11.62,-5.52992,-0.993612,0.0108413,0.0146103,0.0981801,-0.00560123,3604,-5.53181,-0.992394,-0.00123746,0.0196604,0.00627432,0.00307614,0,0.00117738,0.0893069,0.000230653,0.00323203,2.21408,53.5411,237.268,0,0,0,0,-7.32643,0.958991,-87.2921,-87.2162,11.3294,16.0173,50.2062,16.0042
11.63,-5.52901,-0.993608,0.0108723,0.014726,0.0982039,-0.0055897,3608,-5.5308,-0.992377,-0.00124861,0.0196667,0.00627743,0.00307817,0,0.00117744,0.0912236,0.000379726,0.00302548,2.17572,53.9699,237.242,0,0,0,0,-7.24212,0.834313,-83.3492,-83.2793,11.4201,15.3679,50.2007,15.3558
11.64,-5.52811,-0.993604,0.010904,0.0148404,0.0981759,-0.00557317,3611,-5.53004,-0.992365,-0.00125976,0.0196715,0.00627977,0.00307969,0,0.00117752,0.089281,0.000236232,0.00323129,2.2146,54.3664,237.057,0,0,0,0,-7.3528,0.955765,-87.3463,-87.2703,11.504,16.0262,50.1616,16.0131
11.65,-5.5272,-0.9936,0.010935,0.0149558,0.0981985,-0.00556164,3615,-5.52903,-0.992348,-0.00127088,0.0196778,0.00628288,0.00308172,0,0.0011776,0.0912369,0.000386267,0.00302599,2.17545,54.7944,237.031,0,0,0,0,-7.26589,0.828291,-83.3227,-83.2528,11.5946,15.3635,50.1562,15.3514
11.66,-5.5263,-0.993596,0.0109668,0.0150712,0.0982201,-0.00555007,3619,-5.52802,-0.992331,-0.001282,0.0196842,0.006286,0.00308375,0,0.00117768,0.0892879,0.000241971,0.00323179,2.21446,55.1953,237.031,0,0,0,0,-7.37592,0.950325,-87.3329,-87.2568,11.6794,16.0239,50.1561,16.0109
11.67,-5.5254,-0.993592,0.0109978,0.0151851,0.0981915,-0.00553355,3622,-5.52726,-0.992319,-0.0012931,0.0196889,0.00628833,0.00308527,0,0.00117778,0.0912482,0.000392087,0.0030275,2.17523,55.6169,236.808,0,0,0,0,-7.29108,0.822201,-83.3005,-83.2306,11.7686,15.3598,50.109,15.3478
11.68,-5.5245,-0.993589,0.0110296,0.0153002,0.098212,-0.00552197,3626,-5.52625,-0.992302,-0.0013042,0.0196953,0.00629145,0.00308731,0,0.00117789,0.0893396,0.000248727,0.0032317,2.21343,56.0173,236.819,0,0,0,0,-7.39753,0.941887,-87.2275,-87.1516,11.8533,16.0066,50.1113,15.9936
11.69,-5.52359,-0.993584,0.0110607,0.0154139,0.0981823,-0.00550543,3629,-5.52549,-0.992289,-0.00131528,0.0197,0.00629379,0.00308883,0,0.00117801,0.0912553,0.00039635,0.00303046,2.17508,56.4379,236.596,0,0,0,0,-7.31449,0.816333,-83.2866,-83.2167,11.9423,15.3575,50.064,15.3455
11.7,-5.52269,-0.993581,0.0110925,0.0155289,0.0982016,-0.00549385,3633,-5.52448,-0.992273,-0.00132636,0.0197064,0.00629691,0.00309087,0,0.00117814,0.0893178,0.000254138,0.00322958,2.21387,56.8375,236.608,0,0,0,0,-7.42247,0.937962,-87.2732,-87.1972,12.0269,16.0141,50.0666,16.0011
11.71,-5.52178,-0.993576,0.0111235,0.0156422,0.0981709,-0.00547733,3636,-5.52373,-0.99226,-0.00133741,0.0197112,0.00629925,0.00309239,0,0.00117827,0.0912567,0.0004024,0.00302932,2.17506,57.2571,236.385,0,0,0,0,-7.33769,0.810666,-83.2846,-83.2147,12.1157,15.3572,50.0193,15.3451
11.72,-5.52088,-0.993572,0.0111553,0.015757,0.0981893,-0.00546575,3640,-5.52272,-0.992243,-0.00134847,0.0197175,0.00630238,0.00309443,0,0.00117842,0.0893149,0.000259909,0.00322752,2.21392,57.6558,236.398,0,0,0,0,-7.44597,0.932667,-87.2799,-87.2039,12.2,16.0152,50.0221,16.0022
11.73,-5.51997,-0.993568,0.0111864,0.0158715,0.0982086,-0.00545422,3644,-5.52171,-0.992226,-0.0013595,0.0197239,0.0063055,0.00309647,0,0.00117857,0.0912127,0.000406336,0.00302833,2.17594,58.0797,236.359,0,0,0,0,-7.36169,0.80782,-83.3757,-83.3058,12.2898,15.3722,50.014,15.3601
11.74,-5.51907,-0.993564,0.0112181,0.0159846,0.0981761,-0.00543769,3647,-5.52095,-0.992214,-0.00137053,0.0197287,0.00630785,0.003098,0,0.00117874,0.0892915,0.000265849,0.00322281,2.21439,58.4723,236.177,0,0,0,0,-7.47181,0.928497,-87.3289,-87.2528,12.3728,16.0233,49.9754,16.0102
11.75,-5.51817,-0.99356,0.0112492,0.0160988,0.0981945,-0.00542618,3651,-5.51994,-0.992197,-0.00138154,0.019735,0.00631097,0.00310004,0,0.00117891,0.0912675,0.000413066,0.00302766,2.17484,58.8957,236.151,0,0,0,0,-7.38132,0.798494,-83.2638,-83.1941,12.4624,15.3538,49.9699,15.3417
11.76,-5.51726,-0.993556,0.0112809,0.0162117,0.0981611,-0.00540966,3654,-5.51918,-0.992184,-0.00139255,0.0197398,0.00631332,0.00310158,0,0.00117909,0.0893814,0.000273203,0.00322097,2.21259,59.2876,235.968,0,0,0,0,-7.48982,0.916983,-87.1446,-87.0689,12.5454,15.9929,49.9313,15.9799
11.77,-5.51636,-0.993551,0.011312,0.0163257,0.0981786,-0.00539815,3658,-5.51817,-0.992167,-0.00140354,0.0197462,0.00631645,0.00310362,0,0.00117928,0.0912439,0.000415967,0.00302907,2.17532,59.7097,235.943,0,0,0,0,-7.40468,0.794065,-83.3131,-83.2433,12.6347,15.3619,49.9259,15.3498
11.78,-5.51546,-0.993547,0.0113437,0.0164384,0.0981444,-0.00538164,3661,-5.51742,-0.992155,-0.00141453,0.019751,0.0063188,0.00310515,0,0.00117948,0.089341,0.000278938,0.00321689,2.2134,60.101,235.762,0,0,0,0,-7.51414,0.913715,-87.2286,-87.1527,12.7175,16.0067,49.8875,15.9937
11.79,-5.51455,-0.993543,0.0113748,0.0165522,0.0981611,-0.00537015,3665,-5.51641,-0.992138,-0.00142549,0.0197573,0.00632194,0.0031072,0,0.00117969,0.0912446,0.000422146,0.00302609,2.1753,60.5222,235.737,0,0,0,0,-7.4263,0.787914,-83.3124,-83.2427,12.8066,15.3617,49.8824,15.3497
11.8,-5.51365,-0.993539,0.0114065,0.016666,0.098177,-0.00535866,3669,-5.5154,-0.992121,-0.00143646,0.0197637,0.00632507,0.00310925,0,0.00117991,0.0893384,0.000284721,0.00321198,2.21346,60.918,235.742,0,0,0,0,-7.5349,0.907905,-87.2345,-87.1587,12.8903,16.0077,49.8833,15.9947
11.81,-5.51274,-0.993534,0.0114375,0.0167782,0.0981428,-0.00534223,3672,-5.51464,-0.992108,-0.0014474,0.0197685,0.00632742,0.00311079,0,0.00118013,0.0912479,0.000427679,0.00302339,2.17524,61.3328,235.522,0,0,0,0,-7.44911,0.781407,-83.3062,-83.2365,12.9781,15.3607,49.8368,15.3487
11.82,-5.51184,-0.99353,0.0114692,0.0168917,0.0981583,-0.00533078,3676,-5.51364,-0.992091,-0.00145834,0.0197749,0.00633056,0.00311284,0,0.00118037,0.0893364,0.000290364,0.0032046,2.2135,61.7279,235.54,0,0,0,0,-7.55638,0.901941,-87.2395,-87.1637,13.0617,16.0085,49.8407,15.9955
11.83,-5.51093,-0.993526,0.0115001,0.0170037,0.0981238,-0.00531442,3679,-5.51288,-0.992078,-0.00146926,0.0197797,0.00633292,0.00311438,0,0.00118061,0.0912521,0.000432205,0.00301535,2.17516,62.142,235.323,0,0,0,0,-7.46985,0.774835,-83.2984,-83.2289,13.1493,15.3594,49.7946,15.3474
11.84,-5.51003,-0.993521,0.0115317,0.017117,0.0981392,-0.00530306,3683,-5.51187,-0.992061,-0.00148018,0.0197861,0.00633606,0.00311643,0,0.00118087,0.0893804,0.000297015,0.00319462,2.21262,62.5367,235.344,0,0,0,0,-7.57513,0.892861,-87.1495,-87.074,13.2329,15.9937,49.7991,15.9807
11.85,-5.50913,-0.993517,0.0115626,0.0172302,0.0981555,-0.00529175,3687,-5.51086,-0.992044,-0.00149108,0.0197925,0.0063392,0.00311848,0,0.00118113,0.0912787,0.000436001,0.00301056,2.17462,62.9556,235.314,0,0,0,0,-7.48791,0.766749,-83.2444,-83.175,13.3215,15.3505,49.7927,15.3385
11.86,-5.50822,-0.993513,0.0115942,0.0173421,0.09812,-0.00527542,3690,-5.51011,-0.992031,-0.00150199,0.0197972,0.00634156,0.00312002,0,0.0011814,0.0894096,0.000302894,0.00319568,2.21204,63.3445,235.139,0,0,0,0,-7.59595,0.884545,-87.0903,-87.0149,13.4038,15.9839,49.7559,15.971
11.87,-5.50732,-0.993508,0.0116251,0.0174552,0.0981355,-0.00526411,3694,-5.5091,-0.992014,-0.00151289,0.0198036,0.0063447,0.00312208,0,0.00118168,0.0912506,0.000437399,0.0030094,2.17519,63.7628,235.122,0,0,0,0,-7.50958,0.762073,-83.3029,-83.2335,13.4923,15.3602,49.7522,15.3481
11.88,-5.50642,-0.993504,0.0116566,0.0175671,0.0980997,-0.00524784,3697,-5.50834,-0.992001,-0.0015238,0.0198084,0.00634706,0.00312362,0,0.00118197,0.0893599,0.000306512,0.00318408,2.21303,64.1514,234.95,0,0,0,0,-7.61896,0.881315,-87.1932,-87.1178,13.5745,16.0009,49.7158,15.9879
11.89,-5.50551,-0.993499,0.0116875,0.0176801,0.0981155,-0.00523664,3701,-5.50734,-0.991984,-0.00153468,0.0198148,0.00635021,0.00312568,0,0.00118226,0.0912325,0.000441614,0.00299927,2.17555,64.5694,234.938,0,0,0,0,-7.53034,0.756622,-83.3406,-83.2713,13.663,15.3664,49.7132,15.3543
11.9,-5.50461,-0.993495,0.011719,0.0177931,0.09813,-0.00522538,3705,-5.50633,-0.991967,-0.00154557,0.0198212,0.00635336,0.00312774,0,0.00118257,0.08938,0.000311668,0.00319477,2.21263,64.9632,234.95,0,0,0,0,-7.63684,0.873488,-87.1525,-87.0772,13.7463,15.9942,49.7158,15.9812
11.91,-5.5037,-0.99349,0.0117499,0.0179048,0.0980938,-0.0052091,3708,-5.50557,-0.991954,-0.00155646,0.019826,0.00635573,0.00312929,0,0.00118288,0.0912745,0.000443774,0.00300355,2.17471,65.3758,234.74,0,0,0,0,-7.54926,0.74708,-83.2551,-83.1859,13.8336,15.3523,49.6713,15.3403
11.92,-5.5028,-0.993486,0.0117814,0.0180179,0.0981081,-0.00519786,3712,-5.50457,-0.991937,-0.00156735,0.0198324,0.00635888,0.00313135,0,0.0011832,0.0893966,0.000313273,0.00318506,2.2123,65.77,234.765,0,0,0,0,-7.65567,0.865743,-87.1189,-87.0438,13.917,15.9886,49.6767,15.9757
11.93,-5.50189,-0.993481,0.0118122,0.0181297,0.0980723,-0.00518171,3715,-5.50381,-0.991924,-0.00157825,0.0198372,0.00636125,0.0031329,0,0.00118353,0.0913131,0.000445069,0.00299435,2.17394,66.1832,234.564,0,0,0,0,-7.56603,0.737762,-83.1764,-83.1076,14.0045,15.3393,49.634,15.3274
11.94,-5.50099,-0.993476,0.0118435,0.0182429,0.0980874,-0.00517062,3719,-5.5028,-0.991907,-0.00158915,0.0198436,0.0063644,0.00313497,0,0.00118387,0.0893403,0.000313072,0.00316499,2.21343,66.5771,234.594,0,0,0,0,-7.67786,0.862593,-87.2356,-87.1604,14.0878,16.0078,49.6404,15.9949
11.95,-5.50008,-0.993472,0.0118742,0.0183547,0.0980521,-0.00515466,3722,-5.50205,-0.991894,-0.00160004,0.0198485,0.00636677,0.00313652,0,0.00118422,0.0913115,0.000442036,0.00301105,2.17398,66.9906,234.412,0,0,0,0,-7.58303,0.730963,-83.1804,-83.1117,14.1753,15.34,49.6018,15.328
11.96,-5.49918,-0.993467,0.0119052,0.0184679,0.098068,-0.00514377,3726,-5.50104,-0.991877,-0.00161094,0.0198549,0.00636993,0.00313859,0,0.00118458,0.0892624,0.000289798,0.00310814,2.21499,67.3841,234.439,0,0,0,0,-7.70035,0.860667,-87.3969,-87.3216,14.2586,16.0344,49.6077,16.0214
11.97,-5.49828,-0.993462,0.011935,0.0185791,0.0980815,-0.00513344,3730,-5.50004,-0.99186,-0.00162163,0.0198613,0.00637309,0.00314065,0,0.00118494,0.0914314,0.000629658,0.00281151,2.17154,67.7976,234.537,0,0,0,0,-7.58155,0.716178,-82.9299,-82.8617,14.3461,15.2987,49.6283,15.2868
11.98,-5.49737,-0.993464,0.0119656,0.0187068,0.0980686,-0.00511824,3733,-5.49928,-0.991847,-0.00163398,0.0198661,0.00637546,0.00314221,0,0.00118532,0.0925266,-0.00242607,0.00304999,2.15036,68.2618,234.475,0,0,0,0,-7.52994,0.644084,-80.7533,-80.6886,14.4443,14.9402,49.6152,14.9289
