t,x,y,theta,phiR,phiF,thetapsr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
0.02,-6.49827,-1.05091,2.82673e-06,0.103872,0.105631,2.83844e-06,0,-6.5,-1,-0.0509033,0.0147738,0.00403789,0.00170843,0,0.0504516,9.32677e-05,-0.00120369,5.47038e-06,4.00114,149.578,152.093,26.4003,26.4003,26.4003,26.4003,-0.00381057,0.00288278,-326.87,-326.87,15.1328,52.8006,15.3873,52.8006
0.03,-6.49827,-1.05073,-1.31735e-07,0.194598,0.197844,2.83649e-06,0,-6.5,-1,-0.0509047,0.0147738,0.00403789,0.00170843,0,0.0506027,0.000103077,-0.00144928,-1.94754e-06,4.02566,130.647,132.788,26.5621,26.562,26.5621,26.562,-0.510512,-0.0677891,-328.872,-328.872,13.2175,53.1241,13.4342,53.1241
0.04,-6.49808,-1.05091,-1.11791e-05,0.104464,0.106269,-1.27775e-05,1,-6.49972,-1,-0.0509115,0.0147749,0.00403838,0.0017087,0,0.0506799,0.030304,-0.000499934,-0.00152678,3.39695,144.397,146.968,22.4137,22.4136,22.4137,22.4136,-0.577192,-0.412403,-277.51,-277.51,14.6086,44.8273,14.8687,44.8273
0.05,-6.49758,-1.0509,-2.84523e-05,0.108575,0.110556,-3.42759e-05,2,-6.49943,-1,-0.0509121,0.0147761,0.00403887,0.00170898,0,0.0507263,0.057794,-8.62202e-05,-0.00133038,2.84769,133.446,135.818,18.7897,18.7895,18.7897,18.7895,-3.85194,-1.7934,-232.639,-232.64,13.5007,37.5792,13.7407,37.5792
0.06,-6.49684,-1.05088,-3.9988e-05,0.11628,0.118538,-5.91671e-05,5,-6.49858,-1,-0.0509076,0.0147795,0.00404033,0.00170981,0,0.0507565,0.0812116,0.000643298,-0.000612128,2.38144,121.524,123.748,15.7138,15.7132,15.7136,15.7131,-9.0831,-4.08624,-194.552,-194.553,12.2945,31.4267,12.5195,31.4269
0.07,-6.49591,-1.05084,-4.5033e-05,0.126205,0.128773,-7.78471e-05,8,-6.49772,-1,-0.0508936,0.014783,0.00404179,0.00171064,0,0.0507761,0.0975951,0.0018212,0.000309774,2.05735,113.394,115.542,13.576,13.5751,13.5757,13.5748,-13.6951,-5.55404,-168.08,-168.084,11.4721,27.1506,11.6894,27.1511
0.08,-6.49483,-1.05079,-4.74691e-05,0.137222,0.140098,-9.7376e-05,12,-6.49658,-1,-0.0508645,0.0147876,0.00404374,0.00171174,0,0.0507872,0.112489,0.00365254,0.000743985,1.76379,107.409,109.751,11.6398,11.6386,11.6393,11.6381,-17.4025,-6.75468,-144.103,-144.109,10.8665,23.2774,11.1035,23.2784
0.09,-6.49364,-1.05071,-4.77377e-05,0.148681,0.151844,-0.00011539,16,-6.49544,-1,-0.0508164,0.0147922,0.00404569,0.00171285,0,0.0507904,0.121801,0.00558785,0.00158399,1.58223,102.876,105.099,10.4426,10.4413,10.4419,10.4406,-20.0806,-7.00262,-129.278,-129.286,10.408,20.8826,10.6329,20.8839
0.1,-6.49236,-1.05062,-4.70167e-05,0.160387,0.163867,-0.000132161,20,-6.4943,-1,-0.0507471,0.0147968,0.00404764,0.00171395,0,0.0507861,0.131233,0.00790532,0.00231012,1.39837,98.5041,100.601,9.23049,9.22901,9.22958,9.2281,-22.3191,-7.52216,-114.266,-114.278,9.96566,18.4577,10.1778,18.4595
0.11,-6.49101,-1.0505,-4.52944e-05,0.172109,0.175953,-0.000151862,25,-6.49288,-1,-0.0506552,0.0148026,0.00405008,0.00171534,0,0.0507742,0.136605,0.0100912,0.00291526,1.29587,94.6139,96.5742,8.55533,8.55363,8.55426,8.55257,-24.004,-7.25038,-105.904,-105.918,9.57209,17.1068,9.77041,17.109
0.12,-6.4896,-1.05036,-4.35289e-05,0.183772,0.187962,-0.000170381,30,-6.49145,-0.999999,-0.0505402,0.0148083,0.00405253,0.00171672,0,0.0507547,0.142756,0.0125664,0.00280577,1.17761,90.7569,92.705,7.77605,7.77421,7.77476,7.77293,-25.3198,-7.34043,-96.2529,-96.2697,9.18188,15.5477,9.37896,15.5503
0.13,-6.48815,-1.05019,-4.08675e-05,0.195274,0.199791,-0.000187822,35,-6.49003,-0.999999,-0.0504016,0.0148141,0.00405497,0.00171811,0,0.0507275,0.145575,0.0147865,0.00257048,1.12609,87.2475,89.1859,7.43702,7.435,7.4357,7.43368,-26.3895,-6.59562,-92.0542,-92.0715,8.82683,14.8694,9.02294,14.872
0.14,-6.48667,-1.05,-3.74899e-05,0.206559,0.211391,-0.000204304,40,-6.48861,-0.999999,-0.0502397,0.0148199,0.00405742,0.0017195,0,0.0506927,0.149682,0.0172686,0.00218061,1.04837,83.7601,85.6725,6.92513,6.923,6.9237,6.92158,-27.1752,-6.32931,-85.7149,-85.7336,8.47401,13.8453,8.66749,13.8481
