t,x,y,theta,phiR,phiF,thetapsr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
0.02,-6.49869,-1.0621,-1.35432e-05,0.516991,0.514382,-2.18985e-05,2,-6.49943,-1,-0.0620926,0.0147761,0.00403887,0.00170898,0.000966741,0.0560463,0.000131733,-0.00368829,-7.62459e-06,0.9996,620.374,617.164,17.1728,17.1728,17.1728,17.1728,0.00554102,0.0185905,-219.926,-219.926,62.7632,34.3456,62.4385,34.3456
0.03,-6.49785,-1.06163,-1.06766e-05,0.836118,0.832783,-3.45982e-05,5,-6.49858,-1,-0.0620988,0.0147795,0.00404033,0.00170981,0.000967323,0.0580638,0.000131733,-0.00368829,-7.62459e-06,1.16846,383.589,382.733,20.0737,20.0737,20.0737,20.0737,-0.731461,-0.126917,-257.077,-257.077,38.8077,40.1474,38.7211,40.1474
0.04,-6.4986,-1.0621,-4.70628e-05,0.529959,0.527066,-4.8859e-05,2,-6.49943,-1,-0.0621124,0.0147761,0.00403887,0.00170898,0.000966741,0.0590759,0.0137384,-0.00124241,-0.00398921,0.866197,550.37,546.956,14.8807,14.8807,14.8807,14.8807,-8.6335,-4.39423,-190.572,-190.572,55.6809,29.7614,55.3355,29.7614
0.05,-6.49837,-1.06205,-9.69143e-05,0.560818,0.557276,-0.000104482,3,-6.49915,-1,-0.062111,0.0147772,0.00403935,0.00170926,0.000966935,0.059683,0.0280003,0.000848578,-0.00319599,0.741655,450.083,446.894,12.7404,12.7405,12.7407,12.7408,-34.9474,-20.419,-163.166,-163.163,45.5349,25.4815,45.2123,25.4809
0.06,-6.498,-1.06199,-0.00014169,0.601806,0.59756,-0.000154237,4,-6.49886,-1,-0.0620932,0.0147784,0.00403984,0.00170953,0.000967129,0.0600847,0.0408587,0.00211398,-0.00296874,0.650252,362.677,360.286,11.1679,11.1682,11.1694,11.1697,-63.2751,-35.8709,-143.044,-143.024,36.692,22.339,36.4501,22.336
0.07,-6.49752,-1.0619,-0.000154728,0.640766,0.636085,-0.00017634,5,-6.49858,-1,-0.0620598,0.0147795,0.00404033,0.00170981,0.000967323,0.0603668,0.0516003,0.00420137,-0.000303798,0.580116,309.557,307.945,9.95723,9.95775,9.96052,9.96104,-80.7591,-42.3886,-127.563,-127.52,31.3179,19.9216,31.1548,19.915
0.08,-6.49694,-1.06179,-0.000145802,0.673679,0.668793,-0.000182757,7,-6.49801,-1,-0.0619983,0.0147818,0.0040413,0.00171036,0.000967711,0.0605708,0.0608879,0.00771718,0.00363363,0.513801,282.077,280.769,8.80904,8.80969,8.81378,8.81444,-88.6112,-43.2223,-112.876,-112.814,28.5378,17.6282,28.4054,17.6187
0.09,-6.49627,-1.06164,-0.000139453,0.701186,0.696185,-0.00018803,10,-6.49715,-1,-0.061895,0.0147853,0.00404276,0.00171119,0.000968294,0.0607179,0.0691102,0.012377,0.00283971,0.45025,261.24,260.005,7.70602,7.70675,7.71196,7.71269,-92.3002,-43.5758,-98.763,-98.6854,26.4297,15.4246,26.3047,15.4128
0.1,-6.49553,-1.06145,-0.000137574,0.724487,0.719454,-0.000191121,12,-6.49658,-1,-0.061742,0.0147876,0.00404374,0.00171174,0.000968682,0.0608203,0.0758465,0.0174963,0.000615375,0.396911,241.815,240.481,6.77687,6.77762,6.78372,6.78448,-93.7258,-43.6776,-86.8724,-86.7828,24.4644,13.5682,24.3295,13.5545
0.11,-6.49474,-1.0612,-0.0001357,0.744656,0.739568,-0.000201464,15,-6.49573,-1,-0.0615392,0.014791,0.0040452,0.00171257,0.000969265,0.0608857,0.08043,0.0223552,0.000223364,0.363547,222.253,220.925,6.19151,6.19229,6.19882,6.19961,-94.2588,-42.2944,-79.3789,-79.2833,22.4853,12.3984,22.351,12.3838
