t,x,y,theta,phiR,phiF,thetapsr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
0.02,-6.49869,-1.06207,-1.34916e-05,0.186038,0.18687,-2.18593e-05,2,-6.49943,-1,-0.0620608,0.0147761,0.00403887,0.00170898,0.000966741,0.0560304,0.00014929,-0.00334662,-2.61096e-07,0.999424,223.23,224.152,17.1698,17.1697,17.1698,17.1697,-0.0104997,0.0153064,-219.887,-219.887,22.5842,34.3395,22.6774,34.3395
0.03,-6.49869,-1.06191,-1.41767e-05,0.347534,0.34902,-2.18669e-05,2,-6.49943,-1,-0.0620645,0.0147761,0.00403887,0.00170898,0.000966741,0.0580417,0.000131733,-0.00368829,-7.62441e-06,1.02401,193.831,194.615,17.5923,17.5922,17.5923,17.5922,-0.15743,-0.0138852,-225.298,-225.298,19.6099,35.1845,19.6892,35.1845
0.04,-6.49862,-1.06209,-2.69066e-05,0.189521,0.19038,-3.24492e-05,2,-6.49943,-1,-0.0620937,0.0147761,0.00403887,0.00170898,0.000966741,0.0590547,0.0110798,-0.00268435,-0.00167956,0.890366,207.936,208.82,15.2962,15.2961,15.2962,15.2961,-2.17024,-1.16062,-195.892,-195.893,21.0369,30.5923,21.1263,30.5923
0.05,-6.49843,-1.0621,-4.70299e-05,0.200354,0.201286,-5.26577e-05,2,-6.49943,-1,-0.062115,0.0147761,0.00403887,0.00170898,0.000966741,0.0596668,0.0220715,-0.0021124,-0.00159261,0.782458,189.858,190.712,13.4424,13.4424,13.4424,13.4423,-9.14407,-4.55972,-172.152,-172.152,19.2079,26.8847,19.2944,26.8848
0.06,-6.49814,-1.0621,-6.32487e-05,0.215818,0.216845,-7.38318e-05,3,-6.49915,-1,-0.062132,0.0147772,0.00403935,0.00170926,0.000966935,0.0600777,0.0316876,-0.00174487,-0.00110094,0.69056,176.9,177.732,11.8639,11.8638,11.8638,11.8637,-17.2665,-8.16577,-151.935,-151.936,17.8969,23.7274,17.9811,23.7277
0.07,-6.49777,-1.0621,-7.21385e-05,0.232991,0.234121,-9.19586e-05,5,-6.49858,-1,-0.0621444,0.0147795,0.00404033,0.00170981,0.000967323,0.0603729,0.0399883,-0.00110678,-0.000561395,0.61288,168.8,169.608,10.5298,10.5296,10.5295,10.5294,-24.0231,-10.7577,-134.847,-134.85,17.0775,21.0589,17.1592,21.0594
0.08,-6.49732,-1.06208,-7.63853e-05,0.250563,0.251795,-0.00010089,6,-6.49829,-1,-0.0621483,0.0147807,0.00404082,0.00171008,0.000967517,0.0605948,0.0469397,-9.73809e-05,-0.000222198,0.548947,162.782,163.556,9.43185,9.43166,9.43146,9.43127,-29.2294,-12.4825,-120.784,-120.79,16.4686,18.8627,16.547,18.8635
0.09,-6.49682,-1.06206,-7.90463e-05,0.268315,0.269611,-0.000111988,8,-6.49772,-1,-0.0621406,0.014783,0.00404179,0.00171064,0.000967905,0.0607666,0.0515138,0.00117999,-0.000190014,0.509195,156.336,157.206,8.74909,8.74887,8.74859,8.74838,-33.4315,-13.3382,-112.039,-112.046,15.8165,17.497,15.9045,17.498
0.1,-6.49628,-1.06201,-8.10115e-05,0.28644,0.287781,-0.000122422,10,-6.49715,-1,-0.0621199,0.0147853,0.00404276,0.00171119,0.000968294,0.0609019,0.0543869,0.00252374,-0.000137612,0.487081,149.334,150.171,8.36949,8.36927,8.36895,8.36872,-37.2233,-13.4542,-107.177,-107.184,15.1082,16.7377,15.1928,16.7388
0.11,-6.49572,-1.06196,-8.21447e-05,0.304524,0.305947,-0.000132079,12,-6.49658,-1,-0.0620854,0.0147876,0.00404374,0.00171174,0.000968682,0.0610095,0.0568564,0.00393723,-2.58041e-05,0.468827,143.434,144.172,8.05648,8.05623,8.05588,8.05562,-40.2275,-12.864,-103.168,-103.175,14.5113,16.1115,14.5859,16.1127
