t,x,y,theta,phi,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,torque_fl,torque_fr,torque_rl,torque_rr,Q_phi
44.89,-2.39177,-0.766044,0.132714,0.0922261,15625,-2.39307,-0.76449,-0.00170391,0.0789417,0.0358257,0.0124321,-0.0154831,0.012864,0.090678,0.00632782,0.00981572,0.0931326,16.1029,1.51302,1.52004,1.52125,1.5283,1.62913
44.9,-2.39002,-0.765852,0.13291,0.0925745,15635,-2.39135,-0.764223,-0.00179248,0.0790039,0.0358473,0.0124059,-0.0155932,0.0128615,0.0929904,0.0125175,0.0106825,0.0620195,15.6082,1.00893,1.01362,1.01229,1.017,1.57908
44.91,-2.38904,-0.76572,0.132993,0.0929785,15641,-2.39032,-0.764063,-0.00181365,0.0790413,0.0358602,0.0123901,-0.0156594,0.0128591,0.0929903,0.0125264,0.0107193,0.0619973,15.0728,1.00962,1.01433,1.01225,1.01698,1.52492
44.92,-2.38828,-0.765686,0.133105,0.0933343,15645,-2.38963,-0.763956,-0.00188684,0.0790662,0.0358688,0.0123795,-0.0157037,0.0128566,0.090429,0.00633383,0.00995953,0.0956214,15.8571,1.5538,1.56109,1.56231,1.56964,1.60426
44.93,-2.3873,-0.765565,0.133187,0.0936587,15651,-2.3886,-0.763796,-0.00191751,0.0791036,0.0358817,0.0123636,-0.0157702,0.0128542,0.0904289,0.00634213,0.00999141,0.0956104,15.5416,1.55425,1.56156,1.56237,1.56973,1.57235
44.94,-2.38653,-0.765494,0.133304,0.0940739,15656,-2.38775,-0.763662,-0.00197542,0.0791347,0.0358925,0.0123502,-0.0158257,0.0128518,0.0930624,0.01255,0.0108472,0.0612559,14.7962,0.998127,1.00285,1.00046,1.00519,1.49693
44.95,-2.38555,-0.765362,0.133389,0.094462,15661,-2.38689,-0.763528,-0.0019965,0.0791659,0.0359032,0.0123369,-0.0158813,0.0128494,0.0930623,0.012559,0.0108804,0.0612612,15.3396,0.996995,1.00173,1.00033,1.00508,1.55191
44.96,-2.38479,-0.765327,0.133502,0.0947814,15666,-2.38603,-0.763395,-0.0020698,0.079197,0.0359139,0.0123235,-0.015937,0.012847,0.0905069,0.00637674,0.0101213,0.0948349,16.099,1.54042,1.54776,1.54974,1.55713,1.62873
44.97,-2.38382,-0.765206,0.133586,0.0950902,15671,-2.38518,-0.763261,-0.00210036,0.0792281,0.0359245,0.01231,-0.0159928,0.0128446,0.0905068,0.00638518,0.0101532,0.0948154,15.4526,1.5414,1.54877,1.54982,1.55723,1.56334
44.98,-2.38305,-0.765134,0.133705,0.0955068,15676,-2.38432,-0.763127,-0.00215825,0.0792593,0.0359352,0.0122965,-0.0160487,0.0128422,0.0930467,0.0125792,0.0110025,0.0613844,14.7302,1.00023,1.00503,1.00282,1.00763,1.49026
44.99,-2.38207,-0.765002,0.133791,0.0958968,15681,-2.38346,-0.762993,-0.00217922,0.0792904,0.0359459,0.012283,-0.0161047,0.0128398,0.0930466,0.0125884,0.0110366,0.0613862,15.1487,0.999278,1.0041,1.0027,1.00753,1.5326
45,-2.38131,-0.764967,0.133906,0.0962162,15686,-2.38261,-0.76286,-0.00225262,0.0793216,0.0359565,0.0122694,-0.0161607,0.0128375,0.0906056,0.00641575,0.0102841,0.0938396,16.0291,1.52426,1.53163,1.5339,1.54132,1.62167
45.01,-2.38033,-0.764845,0.133991,0.0965149,15692,-2.38158,-0.762699,-0.00228308,0.079359,0.0359692,0.012253,-0.0162282,0.0128351,0.0906056,0.00642433,0.0103135,0.0938262,15.6258,1.52488,1.53228,1.53396,1.54141,1.58086
45.02,-2.37956,-0.764773,0.134111,0.0969066,15696,-2.38089,-0.762592,-0.0023409,0.0793839,0.0359777,0.012242,-0.0162732,0.0128328,0.0930276,0.0126148,0.011151,0.0615405,14.7296,1.00263,1.00751,1.0056,1.0105,1.49019
45.03,-2.37858,-0.764641,0.134199,0.0972954,15702,-2.37987,-0.762431,-0.00236175,0.0794213,0.0359904,0.0122256,-0.0163409,0.0128305,0.0930275,0.0126241,0.0111836,0.061544,15.2257,1.00154,1.00644,1.00547,1.01039,1.54038
45.04,-2.37782,-0.764605,0.134315,0.0976001,15706,-2.37918,-0.762324,-0.00243516,0.0794462,0.0359989,0.0122145,-0.0163861,0.0128282,0.0906184,0.00644814,0.0104383,0.0937048,15.9442,1.52208,1.52955,1.53212,1.53964,1.61307
45.05,-2.37684,-0.764483,0.134402,0.0979086,15712,-2.37816,-0.762163,-0.0024655,0.0794836,0.0360116,0.012198,-0.016454,0.0128259,0.0906183,0.00645684,0.0104693,0.0936873,15.3752,1.52299,1.53049,1.5322,1.53975,1.5555
45.06,-2.37607,-0.764411,0.134524,0.0983008,15716,-2.37747,-0.762056,-0.00252339,0.0795085,0.03602,0.0121869,-0.0164994,0.0128236,0.0929989,0.0126405,0.0113054,0.0618023,14.6727,1.00685,1.01183,1.01015,1.01514,1.48444
45.07,-2.37441,-0.764239,0.134721,0.0987157,15726,-2.37577,-0.761788,-0.0026099,0.0795709,0.0360411,0.012159,-0.0166131,0.0128213,0.0930532,0.0126431,0.0114138,0.0612815,15.2691,0.997109,1.00206,1.00139,1.00636,1.54478
45.08,-2.37433,-0.764243,0.13473,0.0989717,15726,-2.37577,-0.761788,-0.00261756,0.0795709,0.0360411,0.012159,-0.0166131,0.012819,0.09066,0.00648303,0.0105893,0.0932835,15.959,1.51503,1.52257,1.5256,1.5332,1.61457
45.09,-2.37258,-0.764048,0.134941,0.0992876,15736,-2.37406,-0.76152,-0.00270565,0.0796332,0.0360621,0.012131,-0.0167271,0.0128168,0.0929284,0.0126728,0.0114434,0.0624908,15.4994,1.01613,1.0212,1.02114,1.02624,1.56807
45.1,-2.3716,-0.763914,0.135031,0.0996539,15742,-2.37303,-0.761359,-0.00272623,0.0796706,0.0360746,0.0121141,-0.0167958,0.0128146,0.0929283,0.0126824,0.0114762,0.0624712,15.0918,1.01666,1.02176,1.0211,1.02621,1.52684
45.11,-2.37084,-0.76388,0.135151,0.0999942,15747,-2.37218,-0.761225,-0.0027995,0.0797018,0.0360851,0.0120999,-0.0168531,0.0128123,0.0903414,0.00647387,0.0107105,0.0964811,15.6104,1.56754,1.57543,1.57839,1.58633,1.57931
45.12,-2.36987,-0.763756,0.13524,0.10028,15752,-2.37133,-0.761091,-0.00282958,0.079733,0.0360956,0.0120857,-0.0169105,0.0128101,0.0903413,0.0064828,0.0107385,0.0964759,15.5404,1.56758,1.57548,1.57843,1.58639,1.57222
45.13,-2.3691,-0.763684,0.135364,0.100664,15757,-2.37047,-0.760957,-0.00288747,0.0797641,0.036106,0.0120715,-0.016968,0.0128079,0.0929057,0.0126951,0.0115843,0.0626776,14.6184,1.02099,1.02616,1.02491,1.0301,1.47894
45.14,-2.36812,-0.763551,0.135456,0.101036,15762,-2.36962,-0.760823,-0.00290793,0.0797953,0.0361164,0.0120572,-0.0170256,0.0128057,0.0929056,0.0127048,0.0116166,0.0626784,15.0371,1.01996,1.02514,1.02476,1.02997,1.5213
45.15,-2.36736,-0.763515,0.135576,0.101343,15767,-2.36877,-0.760688,-0.00298124,0.0798265,0.0361268,0.0120429,-0.0170833,0.0128036,0.090392,0.00651252,0.0108583,0.09597,15.7923,1.55866,1.56661,1.57034,1.57834,1.59771
45.16,-2.36638,-0.763392,0.135667,0.101622,15772,-2.36791,-0.760554,-0.00301119,0.0798577,0.0361372,0.0120285,-0.0171411,0.0128014,0.0903919,0.00652157,0.010887,0.0959561,15.3724,1.55933,1.5673,1.57041,1.57844,1.55523
45.17,-2.36562,-0.763319,0.135793,0.102012,15777,-2.36706,-0.76042,-0.00306904,0.0798889,0.0361476,0.0120141,-0.017199,0.0127992,0.0929171,0.0127314,0.0117326,0.0625266,14.4864,1.01868,1.02391,1.02275,1.028,1.46559
45.18,-2.36464,-0.763185,0.135886,0.102386,15783,-2.36604,-0.760259,-0.00308937,0.0799263,0.03616,0.0119968,-0.0172686,0.0127971,0.0929169,0.0127412,0.0117641,0.0625301,15.0254,1.01741,1.02265,1.02258,1.02784,1.52012
45.19,-2.36388,-0.76315,0.136008,0.102674,15787,-2.36536,-0.760151,-0.00316273,0.0799512,0.0361683,0.0119851,-0.0173151,0.012795,0.0904679,0.00655245,0.0110094,0.0952018,15.7618,1.54607,1.55405,1.55818,1.56623,1.59462
45.2,-2.3629,-0.763026,0.1361,0.102965,15793,-2.36434,-0.75999,-0.00319255,0.0799886,0.0361806,0.0119677,-0.017385,0.0127928,0.0904678,0.00656163,0.0110392,0.0951838,15.1734,1.54709,1.5551,1.55829,1.56636,1.53509
45.21,-2.36213,-0.762953,0.136227,0.103346,15797,-2.36366,-0.759882,-0.00325039,0.0800136,0.0361889,0.011956,-0.0174317,0.0127907,0.092945,0.0127776,0.0118792,0.0621994,14.419,1.01335,1.01862,1.01767,1.02296,1.45877
45.22,-2.36115,-0.762818,0.136321,0.103708,15803,-2.36263,-0.759721,-0.00327056,0.080051,0.0362012,0.0119384,-0.0175018,0.0127886,0.0929449,0.0127875,0.0119098,0.0622041,15.0211,1.01193,1.01721,1.01747,1.02278,1.51969
45.23,-2.36039,-0.762782,0.136445,0.103987,15807,-2.36195,-0.759614,-0.00334397,0.080076,0.0362095,0.0119267,-0.0175486,0.0127865,0.0905627,0.0065933,0.0111601,0.0942455,15.7231,1.53044,1.53844,1.54294,1.55101,1.59071
45.24,-2.35942,-0.762658,0.136538,0.104273,15813,-2.36093,-0.759452,-0.00337366,0.0801134,0.0362218,0.011909,-0.0176189,0.0127845,0.0905626,0.00660261,0.0111894,0.0942272,15.1246,1.53149,1.53953,1.54305,1.55115,1.53016
45.25,-2.35865,-0.762585,0.136667,0.104653,15818,-2.36008,-0.759318,-0.00343147,0.0801446,0.036232,0.0118942,-0.0176776,0.0127824,0.0929533,0.0128198,0.0120223,0.0620735,14.4338,1.01111,1.01644,1.01584,1.02119,1.46026
45.26,-2.35699,-0.76241,0.136877,0.10504,15827,-2.35855,-0.759076,-0.0035173,0.0802008,0.0362504,0.0118674,-0.0177836,0.0127803,0.0930591,0.0128274,0.0121313,0.0610314,14.8697,0.993164,0.998413,0.998587,1.00387,1.50437
45.27,-2.3569,-0.762413,0.136887,0.105295,15828,-2.35838,-0.759049,-0.00352494,0.080207,0.0362525,0.0118645,-0.0177954,0.0127783,0.09067,0.00663252,0.0113057,0.093167,15.6555,1.51291,1.52093,1.52571,1.53379,1.58387
45.28,-2.35516,-0.762215,0.137112,0.105579,15838,-2.35668,-0.758779,-0.00361226,0.0802694,0.0362729,0.0118345,-0.0179136,0.0127763,0.0929298,0.0128637,0.0121562,0.0622801,15.3148,1.01227,1.01764,1.01888,1.02429,1.5494
45.29,-2.35418,-0.76208,0.137208,0.105914,15844,-2.35566,-0.758618,-0.00363211,0.0803068,0.0362851,0.0118165,-0.0179847,0.0127743,0.0929297,0.0128739,0.0121865,0.06226,14.9135,1.01283,1.01823,1.01884,1.02427,1.5088
45.3,-2.35342,-0.762044,0.137334,0.10622,15848,-2.35498,-0.75851,-0.00370529,0.0803318,0.0362932,0.0118044,-0.0180322,0.0127723,0.0903324,0.00662592,0.011412,0.0965519,15.3688,1.56831,1.57669,1.5816,1.59006,1.55486
45.31,-2.35244,-0.761918,0.13743,0.106508,15854,-2.35396,-0.758349,-0.00373468,0.0803692,0.0363054,0.0117863,-0.0181035,0.0127703,0.0903323,0.00663544,0.0114411,0.0965392,14.9994,1.56895,1.57736,1.5817,1.59017,1.51749
45.32,-2.35167,-0.761845,0.137561,0.106871,15858,-2.35329,-0.758241,-0.00379248,0.0803942,0.0363135,0.0117742,-0.0181511,0.0127683,0.0929755,0.0129014,0.0122947,0.0617653,14.301,1.00617,1.01158,1.01127,1.01671,1.44683
45.33,-2.35069,-0.761709,0.137659,0.107229,15864,-2.35227,-0.758079,-0.00381218,0.0804316,0.0363256,0.0117559,-0.0182227,0.0127663,0.0929754,0.0129116,0.0123257,0.061765,14.7274,1.00503,1.01045,1.01108,1.01653,1.48997
45.34,-2.34994,-0.761672,0.137787,0.107497,15868,-2.35159,-0.757971,-0.0038855,0.0804566,0.0363337,0.0117437,-0.0182705,0.0127643,0.0904834,0.0066788,0.0115628,0.095029,15.6115,1.54281,1.55116,1.55692,1.56534,1.57942
45.35,-2.34896,-0.761547,0.137884,0.107763,15874,-2.35057,-0.757809,-0.00391475,0.0804941,0.0363458,0.0117253,-0.0183424,0.0127624,0.0904833,0.00668844,0.0115906,0.0950111,15.0293,1.54389,1.55227,1.55704,1.56549,1.52052
45.36,-2.34819,-0.761473,0.138017,0.108132,15879,-2.34972,-0.757675,-0.00397248,0.0805253,0.0363558,0.01171,-0.0184023,0.0127605,0.0930295,0.0129549,0.0124357,0.0611698,14.2382,0.996485,1.00191,1.00178,1.00723,1.44048
45.37,-2.34721,-0.761336,0.138116,0.108466,15884,-2.34888,-0.75754,-0.003992,0.0805565,0.0363659,0.0116945,-0.0184624,0.0127585,0.0930293,0.0129653,0.0124646,0.0611731,14.8323,0.994943,1.00037,1.00153,1.007,1.50058
45.38,-2.34645,-0.761299,0.138245,0.108732,15889,-2.34803,-0.757405,-0.00406534,0.0805877,0.0363759,0.0116791,-0.0185226,0.0127566,0.0905596,0.00671647,0.0117033,0.0942618,15.5717,1.53025,1.53863,1.54476,1.55322,1.57539
45.39,-2.34547,-0.761173,0.138343,0.108987,15895,-2.34701,-0.757243,-0.00409444,0.0806251,0.0363879,0.0116605,-0.0185949,0.0127547,0.0905595,0.00672623,0.0117293,0.0942469,15.1155,1.5311,1.5395,1.54486,1.55334,1.52923
45.4,-2.3447,-0.761099,0.138477,0.109333,15899,-2.34633,-0.757135,-0.00415206,0.0806501,0.0363959,0.011648,-0.0186432,0.0127528,0.0929811,0.0129981,0.0125633,0.0616033,14.242,1.00328,1.0088,1.0091,1.01465,1.44086
45.41,-2.34372,-0.760962,0.138578,0.109672,15905,-2.34532,-0.756973,-0.0041714,0.0806876,0.0364079,0.0116293,-0.0187158,0.0127509,0.0929809,0.0130085,0.012592,0.0616045,14.7579,1.0019,1.00743,1.00887,1.01444,1.49305
45.42,-2.34296,-0.760925,0.138707,0.109925,15909,-2.34464,-0.756865,-0.00424473,0.0807125,0.0364159,0.0116168,-0.0187643,0.012749,0.0905846,0.0067463,0.0118343,0.0940118,15.5123,1.52609,1.53453,1.54108,1.5496,1.56937
45.43,-2.34198,-0.760798,0.138807,0.110173,15915,-2.34362,-0.756703,-0.00427368,0.08075,0.0364278,0.0115979,-0.0188371,0.0127472,0.0905845,0.00675617,0.0118598,0.0939969,15.0591,1.52694,1.53541,1.54118,1.54973,1.52353
45.44,-2.34121,-0.760724,0.138942,0.110515,15919,-2.34295,-0.756595,-0.00433121,0.080775,0.0364357,0.0115854,-0.0188858,0.0127453,0.0929454,0.0130345,0.0126885,0.0619177,14.1648,1.00834,1.01395,1.01452,1.02017,1.43305
45.45,-2.33956,-0.760545,0.139164,0.110889,15929,-2.34126,-0.756325,-0.00441608,0.0808374,0.0364556,0.0115537,-0.0190077,0.0127435,0.0930451,0.0130489,0.012791,0.0609263,14.5698,0.991224,0.996757,0.998083,1.00365,1.47402
45.46,-2.33947,-0.760549,0.139175,0.111123,15930,-2.34109,-0.756298,-0.00442369,0.0808437,0.0364575,0.0115506,-0.0190199,0.0127417,0.0906471,0.00677981,0.0119633,0.0933851,15.4198,1.51592,1.5244,1.53124,1.53981,1.56002
45.47,-2.33773,-0.760347,0.139412,0.111384,15940,-2.3394,-0.756028,-0.00450997,0.0809061,0.0364773,0.0115187,-0.0191422,0.0127398,0.0929602,0.0130892,0.0128119,0.0617253,14.9187,1.0032,1.00882,1.01107,1.01674,1.50932
45.48,-2.33674,-0.760209,0.139515,0.111707,15946,-2.33838,-0.755865,-0.00452893,0.0809436,0.0364891,0.0114995,-0.0192158,0.012738,0.0929601,0.0130998,0.0128416,0.0617047,14.5135,1.00382,1.00946,1.01103,1.01672,1.46833
45.49,-2.33599,-0.760172,0.139647,0.111984,15950,-2.33771,-0.755757,-0.00460202,0.0809686,0.036497,0.0114867,-0.019265,0.0127363,0.0903768,0.00677974,0.0120636,0.0960974,15.1857,1.5603,1.5691,1.57616,1.58504,1.53634
45.5,-2.33501,-0.760044,0.139749,0.112243,15956,-2.33669,-0.755595,-0.00463063,0.081006,0.0365088,0.0114674,-0.0193388,0.0127345,0.0903766,0.0067898,0.0120916,0.0960811,14.6669,1.56131,1.57013,1.57629,1.5852,1.48385
45.51,-2.33425,-0.759936,0.139856,0.11258,15960,-2.33602,-0.755487,-0.00465387,0.081031,0.0365166,0.0114545,-0.0193881,0.0127327,0.0934575,0.0130471,0.0106109,0.0568463,13.9007,0.927025,0.93228,0.932391,0.937677,1.40634
45.52,-2.33327,-0.759798,0.139956,0.11289,15966,-2.335,-0.755324,-0.00467295,0.0810685,0.0365283,0.0114351,-0.0194622,0.0127309,0.0934574,0.013056,0.0106368,0.0568568,14.76,0.924848,0.930106,0.932069,0.937367,1.49327
45.53,-2.33251,-0.759731,0.140088,0.113103,15971,-2.33416,-0.755189,-0.00472267,0.0810997,0.0365381,0.0114188,-0.0195241,0.0127292,0.090508,0.0101476,0.0110238,0.090136,15.3005,1.46265,1.47099,1.47818,1.4866,1.54795
45.54,-2.33154,-0.759598,0.140189,0.113335,15976,-2.33332,-0.755054,-0.00474569,0.0811309,0.0365479,0.0114025,-0.0195861,0.0127274,0.0905079,0.0101568,0.0110486,0.0901181,14.8259,1.46351,1.47186,1.47825,1.48668,1.49993
45.55,-2.33078,-0.75948,0.140299,0.113629,15981,-2.33247,-0.754918,-0.00475784,0.0811622,0.0365576,0.0113862,-0.0196481,0.0127257,0.0907443,0.0153078,0.012132,0.0805671,14.0368,1.30958,1.31707,1.32093,1.32849,1.4201
45.56,-2.3298,-0.759338,0.140403,0.113943,15987,-2.33146,-0.754756,-0.00477239,0.0811996,0.0365693,0.0113665,-0.0197227,0.0127239,0.0907442,0.0153179,0.0121609,0.0805594,14.2923,1.30869,1.3162,1.32072,1.3283,1.44595
45.57,-2.32904,-0.759261,0.140525,0.114199,15991,-2.33079,-0.754648,-0.00480626,0.0812246,0.036577,0.0113534,-0.0197726,0.0127222,0.092263,0.00871014,0.0114886,0.0747737,14.5147,1.21566,1.22266,1.22709,1.23415,1.46845
45.58,-2.32806,-0.75913,0.140628,0.114461,15997,-2.32977,-0.754485,-0.00483202,0.0812621,0.0365886,0.0113336,-0.0198474,0.0127204,0.0922629,0.00871972,0.0115126,0.0747726,14.7129,1.21508,1.22208,1.22702,1.23409,1.4885
45.59,-2.3273,-0.759019,0.140759,0.114683,16001,-2.3291,-0.754377,-0.00484842,0.0812871,0.0365964,0.0113204,-0.0198974,0.0127187,0.0935984,0.0118296,0.0125959,0.0571918,14.4813,0.930084,0.935456,0.937867,0.943284,1.46507
45.6,-2.32632,-0.758883,0.140864,0.114929,16007,-2.32809,-0.754214,-0.00486935,0.0813246,0.036608,0.0113005,-0.0199726,0.012717,0.0935983,0.0118401,0.0126172,0.0571908,14.8789,0.92893,0.934307,0.937632,0.94306,1.5053
45.61,-2.32558,-0.758784,0.14099,0.115118,16012,-2.32725,-0.754079,-0.00489297,0.0813558,0.0366176,0.0112838,-0.0200353,0.0127153,0.0889877,0.0125965,0.0122411,0.101784,14.9752,1.65048,1.66005,1.66952,1.67921,1.51505
45.62,-2.3246,-0.758646,0.141095,0.115335,16017,-2.3264,-0.753943,-0.00491137,0.0813871,0.0366272,0.0112671,-0.0200981,0.0127136,0.0889876,0.0126067,0.0122665,0.10176,14.3856,1.65152,1.66112,1.66956,1.67926,1.45539
45.63,-2.32384,-0.758546,0.141223,0.115656,16022,-2.32556,-0.753807,-0.00493875,0.0814183,0.0366368,0.0112504,-0.020161,0.0127119,0.0907555,0.0157801,0.0124371,0.0797746,13.4487,1.29725,1.30481,1.30867,1.3163,1.36061
45.64,-2.32286,-0.758402,0.141329,0.115969,16028,-2.32455,-0.753645,-0.00495232,0.0814558,0.0366483,0.0112303,-0.0202367,0.0127102,0.0907554,0.0157905,0.0124648,0.0797731,14.0315,1.29556,1.30313,1.30836,1.316,1.41957
45.65,-2.3221,-0.758327,0.141456,0.116196,16032,-2.32388,-0.753536,-0.00498766,0.0814808,0.036656,0.0112168,-0.0202872,0.0127085,0.092329,0.00877423,0.0117514,0.0740841,14.3912,1.20384,1.21089,1.21628,1.2234,1.45595
45.66,-2.32036,-0.758083,0.141693,0.116405,16042,-2.3222,-0.753265,-0.00502893,0.0815432,0.0366751,0.011183,-0.0204138,0.0127068,0.0936869,0.011982,0.0127891,0.0561317,14.5225,0.911906,0.917254,0.920632,0.92603,1.46924
45.67,-2.31938,-0.757945,0.141801,0.116636,16048,-2.32119,-0.753102,-0.00504942,0.0815807,0.0366865,0.0111626,-0.0204899,0.0127051,0.0936868,0.0119927,0.0128106,0.0561214,14.5235,0.911672,0.917028,0.920499,0.925907,1.46934
45.68,-2.31863,-0.757846,0.141929,0.116806,16053,-2.32035,-0.752966,-0.00507295,0.081612,0.036696,0.0111456,-0.0205535,0.0127034,0.088987,0.0126291,0.0124482,0.101761,14.9557,1.64927,1.65897,1.66974,1.67956,1.51307
45.69,-2.31766,-0.757707,0.142036,0.116997,16058,-2.31951,-0.752831,-0.00509107,0.0816432,0.0367054,0.0111285,-0.0206171,0.0127018,0.0889869,0.0126395,0.0124716,0.101734,14.2593,1.65058,1.66031,1.6698,1.67964,1.44262
45.7,-2.31689,-0.757606,0.142166,0.117293,16063,-2.31867,-0.752695,-0.00511827,0.0816745,0.0367149,0.0111113,-0.0206809,0.0127001,0.0909788,0.015918,0.0126634,0.0773579,13.3933,1.25742,1.26485,1.26938,1.27688,1.355
45.71,-2.31592,-0.757461,0.142274,0.117607,16069,-2.31766,-0.752532,-0.00513146,0.081712,0.0367262,0.0110907,-0.0207576,0.0126985,0.0909786,0.0159286,0.0126927,0.0773465,13.5495,1.25669,1.26413,1.26916,1.27668,1.3708
45.72,-2.31515,-0.757385,0.142403,0.117813,16073,-2.31699,-0.752423,-0.0051667,0.0817369,0.0367338,0.0110769,-0.0208088,0.0126968,0.0923807,0.00885879,0.0119683,0.0735111,14.4255,1.19359,1.20067,1.20718,1.21435,1.45943
45.73,-2.31417,-0.757252,0.14251,0.118025,16079,-2.31598,-0.75226,-0.00519182,0.0817744,0.0367451,0.0110561,-0.0208857,0.0126952,0.0923806,0.00886877,0.0119894,0.0735025,14.3129,1.19372,1.20082,1.20717,1.21435,1.44804
45.74,-2.31341,-0.757139,0.142644,0.118214,16084,-2.31514,-0.752124,-0.00520752,0.0818057,0.0367545,0.0110388,-0.02095,0.0126935,0.0936836,0.0121045,0.0129881,0.0560147,14.2719,0.909728,0.915146,0.919086,0.92456,1.44389
45.75,-2.31243,-0.757001,0.142754,0.11842,16089,-2.3143,-0.751988,-0.00522758,0.0818369,0.0367639,0.0110214,-0.0210143,0.0126919,0.0936835,0.0121153,0.0130079,0.0560056,14.3474,0.909272,0.914697,0.918912,0.924395,1.45152
45.76,-2.31168,-0.756901,0.142883,0.118568,16094,-2.31346,-0.751852,-0.00525113,0.0818682,0.0367732,0.011004,-0.0210787,0.0126903,0.0890599,0.0126721,0.0126494,0.100992,14.7805,1.63627,1.64605,1.65781,1.66772,1.49534
45.77,-2.31071,-0.756761,0.142993,0.11876,16100,-2.31246,-0.751689,-0.00526896,0.0819057,0.0367844,0.010983,-0.0211562,0.0126887,0.0890597,0.0126827,0.0126729,0.100962,13.9023,1.63808,1.64789,1.65795,1.66787,1.4065
45.78,-2.30994,-0.756659,0.143124,0.119035,16104,-2.31179,-0.75158,-0.00529586,0.0819307,0.0367919,0.0109689,-0.0212079,0.012687,0.090884,0.0160101,0.0128485,0.0781502,13.1817,1.26987,1.27748,1.28292,1.29062,1.33359
45.79,-2.30897,-0.756514,0.143234,0.119317,16110,-2.31078,-0.751417,-0.00530864,0.0819682,0.036803,0.0109478,-0.0212856,0.0126854,0.0908838,0.0160208,0.0128744,0.0781422,13.5287,1.26866,1.27628,1.28263,1.29034,1.3687
45.8,-2.3082,-0.756437,0.143364,0.1195,16114,-2.31011,-0.751308,-0.00534381,0.0819932,0.0368105,0.0109337,-0.0213375,0.0126838,0.0923472,0.00893062,0.0121536,0.0737942,14.2468,1.19768,1.20489,1.2123,1.2196,1.44135
45.81,-2.30722,-0.756303,0.143474,0.1197,16120,-2.3091,-0.751145,-0.00536857,0.0820307,0.0368216,0.0109124,-0.0214155,0.0126822,0.0923471,0.00894076,0.0121737,0.0737838,14.0605,1.198,1.20523,1.21231,1.21962,1.4225
45.82,-2.30646,-0.75619,0.14361,0.119875,16125,-2.30827,-0.751009,-0.00538411,0.0820619,0.0368309,0.0108947,-0.0214806,0.0126806,0.0936891,0.0122327,0.0131698,0.0558017,14.0598,0.905874,0.911346,0.915907,0.92144,1.42243
45.83,-2.30481,-0.755965,0.143844,0.120051,16135,-2.30659,-0.750736,-0.00542666,0.0821244,0.0368493,0.010859,-0.0216111,0.0126791,0.0935217,0.0124198,0.0137235,0.0572033,14.3418,0.927493,0.933104,0.938624,0.944302,1.45096
45.84,-2.30473,-0.755952,0.143858,0.120174,16135,-2.30659,-0.750736,-0.00542872,0.0821244,0.0368493,0.010859,-0.0216111,0.0126775,0.0892274,0.0124442,0.0135384,0.0996755,14.6305,1.61428,1.62405,1.63672,1.64663,1.48017
45.85,-2.30299,-0.755714,0.144131,0.120305,16145,-2.30492,-0.750464,-0.00547292,0.0821869,0.0368677,0.0108232,-0.021742,0.0126759,0.0933242,0.0125023,0.0147868,0.059036,13.8098,0.958195,0.964005,0.968912,0.974786,1.39714
45.86,-2.30201,-0.755574,0.144246,0.120563,16151,-2.30391,-0.750301,-0.00549185,0.0822244,0.0368787,0.0108015,-0.0218208,0.0126743,0.0933241,0.0125146,0.0148105,0.0590158,13.4526,0.958789,0.964615,0.96887,0.974757,1.361
45.87,-2.30127,-0.755477,0.144412,0.120697,16156,-2.30308,-0.750164,-0.00551691,0.0822557,0.0368878,0.0107835,-0.0218865,0.0126728,0.0888143,0.0124751,0.0147009,0.103723,14.29,1.68004,1.69026,1.70344,1.7138,1.44572
45.88,-2.3003,-0.755336,0.144526,0.120819,16161,-2.30224,-0.750028,-0.00553458,0.0822869,0.036897,0.0107654,-0.0219524,0.0126712,0.0888141,0.0124873,0.0147168,0.103706,14.1509,1.68008,1.69031,1.7033,1.71367,1.43165
45.89,-2.29953,-0.755239,0.144677,0.121064,16166,-2.30141,-0.749892,-0.00556078,0.0823182,0.0369061,0.0107472,-0.0220183,0.0126697,0.0934564,0.0122257,0.0137698,0.0581158,12.6682,0.94628,0.952053,0.954949,0.960776,1.28164
45.9,-2.29855,-0.755099,0.144791,0.121334,16172,-2.3004,-0.749728,-0.00558003,0.0823557,0.036917,0.0107253,-0.0220976,0.0126681,0.0934562,0.0122371,0.013791,0.0581214,13.4975,0.94386,0.949632,0.954502,0.96034,1.36555
45.91,-2.2978,-0.755001,0.144934,0.121411,16176,-2.29974,-0.749619,-0.00560549,0.0823807,0.0369242,0.0107107,-0.0221506,0.0126666,0.0889976,0.0125715,0.0138915,0.101786,14.6568,1.64726,1.65734,1.67175,1.68198,1.48282
45.92,-2.29683,-0.75486,0.145048,0.12153,16182,-2.29873,-0.749455,-0.0056229,0.0824182,0.0369351,0.0106887,-0.0222301,0.0126651,0.0889975,0.0125831,0.013909,0.101756,13.8036,1.6491,1.6592,1.67186,1.6821,1.39651
45.93,-2.29606,-0.754761,0.145213,0.121763,16187,-2.2979,-0.749319,-0.00564872,0.0824494,0.0369441,0.0106703,-0.0222965,0.0126635,0.0934458,0.0126378,0.0150064,0.057641,12.6701,0.937747,0.943503,0.946893,0.952704,1.28183
