t,x,y,theta,phi,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,torque_fl,torque_fr,torque_rl,torque_rr,Q_phi
31.76,-3.56251,-0.896608,0.0941864,0.0150044,9776,-3.56314,-0.899716,0.00302722,0.0464271,0.0198955,0.0110448,0.00601659,0.0156865,0.0915553,0.013115,-0.00403651,0.0761061,-8.70492,1.23658,1.23732,1.23749,1.23824,-0.880676
31.77,-3.56163,-0.896513,0.0941467,0.015025,9779,-3.56244,-0.899659,0.00305011,0.046441,0.0199032,0.011049,0.00601712,0.0156825,0.0915569,0.0131069,-0.00403196,0.0760976,-8.67679,1.23644,1.23718,1.23735,1.2381,-0.877831
31.78,-3.56076,-0.896418,0.094107,0.0150532,9783,-3.56152,-0.899583,0.00307289,0.0464595,0.0199135,0.0110547,0.00601781,0.0156785,0.0915585,0.0130988,-0.00402726,0.0760889,-8.63974,1.2363,1.23704,1.23721,1.23795,-0.874082
31.79,-3.55989,-0.896323,0.0940674,0.0150817,9787,-3.56059,-0.899506,0.00309556,0.046478,0.0199238,0.0110603,0.00601849,0.0156746,0.0915602,0.0130905,-0.0040224,0.0760802,-8.60261,1.23615,1.2369,1.23707,1.23781,-0.870326
31.8,-3.55901,-0.896228,0.0940278,0.0151103,9791,-3.55967,-0.89943,0.00311813,0.0464965,0.0199341,0.011066,0.00601917,0.0156706,0.0915618,0.013082,-0.00401739,0.0760716,-8.5654,1.23601,1.23676,1.23692,1.23767,-0.866562
31.81,-3.55814,-0.896134,0.0939883,0.0151319,9794,-3.55897,-0.899372,0.00314059,0.0465104,0.0199418,0.0110702,0.00601967,0.0156667,0.0915634,0.0130735,-0.00401222,0.0760631,-8.53698,1.23587,1.23662,1.23678,1.23753,-0.863686
31.82,-3.55727,-0.896039,0.0939489,0.015161,9798,-3.55805,-0.899296,0.00316294,0.046529,0.019952,0.0110758,0.00602034,0.0156628,0.0915651,0.0130648,-0.00400687,0.0760546,-8.49963,1.23573,1.23648,1.23664,1.23739,-0.859907
31.83,-3.55639,-0.895944,0.0939095,0.0151904,9802,-3.55712,-0.899219,0.00318518,0.0465475,0.0199623,0.0110815,0.00602099,0.0156588,0.0915668,0.013056,-0.00400139,0.076046,-8.4622,1.23559,1.23634,1.2365,1.23725,-0.85612
31.84,-3.55552,-0.89585,0.0938701,0.01522,9806,-3.5562,-0.899143,0.00320731,0.046566,0.0199726,0.0110871,0.00602164,0.0156549,0.0915684,0.013047,-0.00399574,0.0760377,-8.42469,1.23545,1.2362,1.23636,1.23712,-0.852326
31.85,-3.55464,-0.895756,0.0938309,0.0152499,9810,-3.55527,-0.899066,0.00322933,0.0465846,0.0199829,0.0110928,0.00602229,0.015651,0.0915701,0.013038,-0.00398993,0.0760293,-8.38711,1.23531,1.23606,1.23622,1.23698,-0.848524
31.86,-3.55377,-0.895661,0.0937916,0.0152726,9813,-3.55458,-0.899009,0.00325123,0.0465985,0.0199906,0.011097,0.00602276,0.0156471,0.0915718,0.0130288,-0.00398397,0.0760209,-8.35833,1.23517,1.23593,1.23609,1.23684,-0.845612
31.87,-3.5529,-0.895567,0.0937525,0.0153029,9817,-3.55365,-0.898932,0.00327302,0.046617,0.0200009,0.0111026,0.00602339,0.0156433,0.0915734,0.0130194,-0.00397784,0.0760127,-8.3206,1.23504,1.23579,1.23595,1.23671,-0.841795
31.88,-3.55202,-0.895473,0.0937134,0.0153335,9821,-3.55273,-0.898855,0.0032947,0.0466356,0.0200112,0.0111083,0.00602401,0.0156394,0.0915751,0.01301,-0.00397157,0.0760044,-8.28281,1.2349,1.23566,1.23581,1.23657,-0.837971
31.89,-3.55115,-0.895379,0.0936744,0.0153643,9825,-3.5518,-0.898779,0.00331626,0.0466542,0.0200216,0.0111139,0.00602463,0.0156355,0.0915768,0.0130004,-0.00396514,0.0759963,-8.24493,1.23476,1.23552,1.23568,1.23644,-0.834139
31.9,-3.55028,-0.895285,0.0936354,0.0153954,9829,-3.55088,-0.898702,0.0033377,0.0466727,0.0200319,0.0111196,0.00602523,0.0156317,0.0915785,0.0129907,-0.00395858,0.0759882,-8.20698,1.23463,1.23539,1.23554,1.2363,-0.8303
31.91,-3.5494,-0.895191,0.0935965,0.0154194,9832,-3.55019,-0.898645,0.00335902,0.0466867,0.0200396,0.0111238,0.00602568,0.0156278,0.0915803,0.0129809,-0.00395186,0.0759803,-8.17784,1.2345,1.23526,1.23541,1.23617,-0.827352
31.92,-3.54853,-0.895097,0.0935577,0.0154509,9836,-3.54926,-0.898568,0.00338023,0.0467053,0.0200499,0.0111294,0.00602628,0.015624,0.091582,0.012971,-0.003945,0.0759723,-8.13975,1.23437,1.23513,1.23528,1.23604,-0.823498
31.93,-3.54766,-0.895004,0.093519,0.0154827,9840,-3.54834,-0.898491,0.00340131,0.0467238,0.0200602,0.0111351,0.00602686,0.0156202,0.0915837,0.0129609,-0.003938,0.0759644,-8.10158,1.23423,1.235,1.23515,1.23591,-0.819637
31.94,-3.54678,-0.89491,0.0934803,0.0155147,9844,-3.54742,-0.898414,0.00342228,0.0467424,0.0200705,0.0111407,0.00602744,0.0156163,0.0915854,0.0129507,-0.00393085,0.0759564,-8.06333,1.2341,1.23487,1.23502,1.23578,-0.815767
31.95,-3.54591,-0.894816,0.0934417,0.0155469,9848,-3.54649,-0.898337,0.00344312,0.046761,0.0200809,0.0111464,0.00602801,0.0156125,0.0915872,0.0129404,-0.00392355,0.0759485,-8.02499,1.23397,1.23474,1.23488,1.23565,-0.811888
31.96,-3.54504,-0.894723,0.0934032,0.0155718,9851,-3.5458,-0.89828,0.00346384,0.046775,0.0200886,0.0111506,0.00602843,0.0156087,0.0915889,0.01293,-0.00391611,0.0759406,-7.99544,1.23384,1.23461,1.23475,1.23552,-0.808899
31.97,-3.54416,-0.894629,0.0933648,0.0156042,9855,-3.54488,-0.898203,0.00348444,0.0467936,0.0200989,0.0111562,0.00602899,0.0156049,0.0915907,0.0129194,-0.00390853,0.0759328,-7.9569,1.23371,1.23448,1.23462,1.23539,-0.805
31.98,-3.54329,-0.894536,0.0933264,0.0156366,9859,-3.54395,-0.898126,0.00350491,0.0468122,0.0201093,0.0111619,0.00602954,0.0156011,0.0915925,0.0129087,-0.0039008,0.0759249,-7.91826,1.23358,1.23435,1.23449,1.23526,-0.80109
31.99,-3.54242,-0.894443,0.0932882,0.0156691,9863,-3.54303,-0.898049,0.00352526,0.0468308,0.0201196,0.0111675,0.00603008,0.0155974,0.0915943,0.0128979,-0.00389293,0.075917,-7.87951,1.23345,1.23422,1.23436,1.23513,-0.79717
32,-3.54154,-0.89435,0.09325,0.0156944,9866,-3.54234,-0.897991,0.00354548,0.0468448,0.0201274,0.0111717,0.00603048,0.0155936,0.0915961,0.012887,-0.00388491,0.0759092,-7.84956,1.23332,1.23409,1.23423,1.23501,-0.79414
32.01,-3.54067,-0.894257,0.0932119,0.0157271,9870,-3.54142,-0.897914,0.00356557,0.0468634,0.0201377,0.0111774,0.00603101,0.0155898,0.0915978,0.0128759,-0.00387676,0.0759015,-7.81061,1.23319,1.23397,1.2341,1.23488,-0.790199
32.02,-3.53979,-0.894164,0.0931738,0.0157599,9874,-3.5405,-0.897837,0.00358554,0.0468821,0.020148,0.011183,0.00603153,0.0155861,0.0915996,0.0128647,-0.00386847,0.0758938,-7.77155,1.23306,1.23384,1.23397,1.23475,-0.786248
32.03,-3.53892,-0.894071,0.0931359,0.0157928,9878,-3.53957,-0.89776,0.00360537,0.0469007,0.0201584,0.0111886,0.00603205,0.0155824,0.0916015,0.0128534,-0.00386004,0.0758861,-7.73239,1.23293,1.23371,1.23385,1.23463,-0.782286
32.04,-3.53805,-0.893978,0.0930981,0.0158258,9882,-3.53865,-0.897683,0.00362508,0.0469194,0.0201687,0.0111943,0.00603255,0.0155786,0.0916033,0.012842,-0.00385149,0.0758784,-7.69313,1.2328,1.23358,1.23372,1.2345,-0.778314
32.05,-3.53717,-0.893886,0.0930603,0.0158515,9885,-3.53796,-0.897626,0.00364465,0.0469333,0.0201765,0.0111985,0.00603293,0.0155749,0.0916051,0.0128305,-0.00384279,0.075871,-7.66266,1.23268,1.23346,1.23359,1.23438,-0.775232
32.06,-3.5363,-0.893793,0.0930226,0.0158846,9889,-3.53704,-0.897549,0.0036641,0.046952,0.0201869,0.0112041,0.00603342,0.0155712,0.0916069,0.0128189,-0.00383396,0.0758634,-7.62319,1.23255,1.23334,1.23347,1.23425,-0.771239
32.07,-3.53543,-0.893701,0.0929851,0.0159178,9893,-3.53612,-0.897471,0.00368341,0.0469707,0.0201972,0.0112097,0.0060339,0.0155675,0.0916088,0.0128071,-0.003825,0.0758559,-7.58362,1.23243,1.23321,1.23334,1.23413,-0.767235
32.08,-3.53455,-0.893608,0.0929476,0.0159511,9897,-3.5352,-0.897394,0.00370259,0.0469893,0.0202076,0.0112154,0.00603438,0.0155638,0.0916106,0.0127952,-0.0038159,0.0758484,-7.54394,1.2323,1.23309,1.23322,1.234,-0.763221
32.09,-3.53368,-0.893516,0.0929102,0.0159845,9901,-3.53428,-0.897317,0.00372163,0.047008,0.020218,0.011221,0.00603485,0.0155601,0.0916125,0.0127832,-0.00380667,0.0758409,-7.50416,1.23218,1.23297,1.23309,1.23388,-0.759196
32.1,-3.53281,-0.893424,0.0928729,0.0160107,9904,-3.53359,-0.897259,0.00374054,0.047022,0.0202257,0.0112252,0.00603519,0.0155564,0.0916144,0.0127711,-0.00379731,0.0758337,-7.47318,1.23206,1.23285,1.23297,1.23376,-0.756062
32.11,-3.53193,-0.893332,0.0928357,0.0160442,9908,-3.53267,-0.897182,0.00375931,0.0470407,0.0202361,0.0112309,0.00603565,0.0155527,0.0916162,0.0127589,-0.00378781,0.0758264,-7.43319,1.23194,1.23273,1.23285,1.23364,-0.752016
32.12,-3.53116,-0.893265,0.0928027,0.0160811,9912,-3.53175,-0.897105,0.00377255,0.0470594,0.0202465,0.0112365,0.00603609,0.0155491,0.0829796,0.00528188,-0.00359854,0.168748,-7.43177,2.74033,2.74209,2.74226,2.74402,-0.751873
32.13,-3.53018,-0.893148,0.0927616,0.0161117,9916,-3.53083,-0.897028,0.00379643,0.0470781,0.0202568,0.0112421,0.00603653,0.0155454,0.0921896,0.0128117,-0.003767,0.070068,-7.35026,1.13843,1.13916,1.13928,1.14001,-0.743626
32.14,-3.5293,-0.893055,0.0927247,0.0161201,9920,-3.52991,-0.89695,0.00381481,0.0470968,0.0202672,0.0112477,0.00603696,0.0155418,0.0925674,0.0127974,-0.00374885,0.0663188,-7.24696,1.07751,1.07821,1.07834,1.07904,-0.733175
32.15,-3.52842,-0.892963,0.0926881,0.0161369,9924,-3.52899,-0.896873,0.0038331,0.0471155,0.0202776,0.0112534,0.00603738,0.0155381,0.0925258,0.0127973,-0.00372287,0.0667335,-7.26048,1.08427,1.08497,1.08508,1.08578,-0.734543
32.16,-3.52753,-0.89287,0.0926518,0.0161632,9927,-3.5283,-0.896815,0.00385124,0.0471295,0.0202854,0.0112576,0.0060377,0.0155345,0.0924023,0.0127586,-0.00370447,0.0679995,-7.22978,1.10482,1.10554,1.10565,1.10636,-0.731437
32.17,-3.52665,-0.892778,0.0926155,0.0161971,9931,-3.52738,-0.896738,0.00386922,0.0471483,0.0202958,0.0112632,0.00603811,0.0155309,0.092332,0.0127464,-0.0036964,0.068711,-7.18979,1.11637,1.1171,1.1172,1.11793,-0.727391
32.18,-3.52577,-0.892686,0.0925794,0.0162311,9935,-3.52646,-0.89666,0.00388704,0.047167,0.0203062,0.0112688,0.00603851,0.0155272,0.0922416,0.0127178,-0.00368833,0.0696369,-7.14975,1.1314,1.13214,1.13225,1.13298,-0.72334
32.19,-3.52489,-0.892595,0.0925433,0.0162652,9939,-3.52554,-0.896583,0.0039047,0.0471857,0.0203166,0.0112745,0.0060389,0.0155236,0.0921839,0.0127042,-0.00368237,0.0702238,-7.10942,1.14093,1.14167,1.14178,1.14252,-0.71926
32.2,-3.52401,-0.892503,0.0925073,0.0162994,9943,-3.52462,-0.896506,0.00392222,0.0472044,0.020327,0.0112801,0.00603928,0.01552,0.0921159,0.0126818,-0.0036746,0.070922,-7.06899,1.15226,1.15302,1.15312,1.15387,-0.71517
32.21,-3.52314,-0.892412,0.0924713,0.0163337,9947,-3.5237,-0.896428,0.00393959,0.0472232,0.0203374,0.0112857,0.00603966,0.0155164,0.0920666,0.0126667,-0.00366718,0.0714265,-7.02835,1.16045,1.16121,1.16131,1.16207,-0.711058
32.22,-3.52226,-0.892321,0.0924355,0.0163607,9950,-3.52301,-0.89637,0.00395682,0.0472372,0.0203452,0.0112899,0.00603994,0.0155128,0.0920154,0.0126471,-0.00365858,0.0719542,-6.99653,1.16902,1.16978,1.16989,1.17065,-0.707839
32.23,-3.52138,-0.892229,0.0923997,0.0163952,9954,-3.5221,-0.896293,0.0039739,0.047256,0.0203556,0.0112955,0.0060403,0.0155093,0.0919765,0.0126313,-0.00364999,0.0723564,-6.95559,1.17555,1.17632,1.17642,1.17719,-0.703697
32.24,-3.52051,-0.892138,0.092364,0.0164299,9958,-3.52118,-0.896215,0.00399082,0.0472748,0.020366,0.0113012,0.00604065,0.0155057,0.0919385,0.0126134,-0.00364065,0.072751,-6.91452,1.18195,1.18273,1.18283,1.1836,-0.699542
32.25,-3.51963,-0.892048,0.0923284,0.0164646,9962,-3.52026,-0.896138,0.0040076,0.0472935,0.0203764,0.0113068,0.006041,0.0155021,0.091907,0.0125975,-0.0036312,0.0730792,-6.8733,1.18728,1.18806,1.18816,1.18894,-0.695372
32.26,-3.51875,-0.891957,0.092293,0.0164994,9966,-3.51934,-0.89606,0.00402423,0.0473123,0.0203868,0.0113124,0.00604134,0.0154986,0.0918772,0.0125805,-0.00362125,0.073392,-6.83195,1.19235,1.19314,1.19323,1.19402,-0.691189
32.27,-3.51788,-0.891866,0.0922576,0.0165343,9970,-3.51842,-0.895983,0.00404071,0.0473311,0.0203972,0.011318,0.00604167,0.015495,0.091853,0.0125646,-0.00361114,0.0736476,-6.79046,1.1965,1.19729,1.19738,1.19817,-0.686991
32.28,-3.517,-0.891776,0.0922223,0.016562,9973,-3.51774,-0.895924,0.00405703,0.0473452,0.020405,0.0113222,0.00604191,0.0154915,0.0918307,0.0125482,-0.00360063,0.073885,-6.75779,1.20035,1.20114,1.20124,1.20203,-0.683686
32.29,-3.51613,-0.891686,0.0921872,0.0165971,9977,-3.51682,-0.895847,0.00407321,0.0473639,0.0204155,0.0113279,0.00604223,0.0154879,0.091812,0.0125325,-0.00358992,0.0740854,-6.71605,1.2036,1.2044,1.20449,1.20529,-0.679463
32.3,-3.51518,-0.891603,0.0921491,0.0166363,9981,-3.5159,-0.895769,0.00408745,0.0473827,0.0204259,0.0113335,0.00604253,0.0154844,0.0831328,0.00525127,-0.00339463,0.167208,-6.71252,2.71527,2.71708,2.71717,2.71898,-0.679106
32.31,-3.51437,-0.891505,0.092117,0.0166676,9985,-3.51499,-0.895691,0.00410519,0.0474015,0.0204363,0.0113391,0.00604283,0.0154809,0.0923265,0.0125914,-0.00359691,0.0689078,-6.62959,1.11953,1.12028,1.12036,1.12111,-0.670715
32.32,-3.51349,-0.891415,0.092082,0.0166824,9989,-3.51407,-0.895614,0.00412098,0.0474203,0.0204468,0.0113447,0.00604313,0.0154774,0.092795,0.0125765,-0.00355546,0.0642566,-6.58143,1.04399,1.04469,1.04478,1.04547,-0.665843
32.33,-3.5126,-0.891324,0.0920475,0.0167013,9993,-3.51315,-0.895536,0.00413662,0.0474391,0.0204572,0.0113503,0.00604341,0.0154739,0.092738,0.0125645,-0.00351824,0.0648359,-6.53659,1.05339,1.0541,1.05418,1.05488,-0.661307
32.34,-3.51172,-0.891234,0.0920133,0.0167292,9996,-3.51247,-0.895478,0.00415208,0.0474532,0.020465,0.0113545,0.00604361,0.0154704,0.0925965,0.0125221,-0.00349517,0.0662833,-6.50414,1.07689,1.07761,1.07769,1.07841,-0.658024
32.35,-3.51084,-0.891143,0.0919793,0.0167646,10000,-3.51155,-0.8954,0.00416736,0.0474721,0.0204755,0.0113601,0.00604388,0.0154669,0.0925085,0.0125055,-0.00348477,0.0671754,-6.46237,1.09137,1.0921,1.09218,1.09291,-0.653798
32.36,-3.50996,-0.891053,0.0919453,0.0168002,10004,-3.51063,-0.895322,0.00418246,0.0474909,0.0204859,0.0113658,0.00604414,0.0154634,0.0924018,0.0124741,-0.00347525,0.0682664,-6.42053,1.10908,1.10982,1.1099,1.11065,-0.649565
32.37,-3.50908,-0.890964,0.0919114,0.0168358,10008,-3.50972,-0.895244,0.0041974,0.0475097,0.0204964,0.0113714,0.00604439,0.0154599,0.0923269,0.0124567,-0.00346776,0.0690285,-6.37839,1.12145,1.12221,1.12228,1.12304,-0.645302
32.38,-3.5082,-0.890874,0.0918776,0.0168716,10012,-3.5088,-0.895167,0.00421217,0.0475286,0.0205068,0.011377,0.00604464,0.0154564,0.0922474,0.0124316,-0.0034585,0.0698428,-6.33614,1.13467,1.13544,1.13551,1.13628,-0.641027
32.39,-3.50732,-0.890785,0.0918439,0.0169075,10016,-3.50789,-0.895089,0.00422679,0.0475474,0.0205173,0.0113826,0.00604487,0.015453,0.0921872,0.0124137,-0.0034494,0.0704589,-6.29365,1.14467,1.14544,1.14552,1.14629,-0.636729
32.4,-3.50644,-0.890696,0.0918103,0.0169435,10020,-3.50697,-0.895011,0.00424124,0.0475662,0.0205277,0.0113882,0.0060451,0.0154495,0.0921263,0.0123914,-0.00343902,0.0710856,-6.25104,1.15484,1.15562,1.1557,1.15648,-0.632418
32.41,-3.50556,-0.890607,0.0917769,0.0169722,10023,-3.50629,-0.894952,0.00425553,0.0475804,0.0205356,0.0113924,0.00604526,0.015446,0.0920789,0.012373,-0.0034286,0.071575,-6.21721,1.16278,1.16357,1.16365,1.16444,-0.628995
32.42,-3.50468,-0.890518,0.0917435,0.0170084,10027,-3.50537,-0.894875,0.00426966,0.0475992,0.020546,0.011398,0.00604548,0.0154426,0.092033,0.0123527,-0.00341741,0.0720503,-6.17427,1.1705,1.17129,1.17136,1.17216,-0.624651
32.43,-3.50381,-0.890429,0.0917196,0.0170395,10031,-3.50446,-0.894797,0.00428443,0.0476181,0.0205565,0.0114036,0.00604568,0.0154392,0.0921016,0.0121008,-0.00193222,0.0715994,-6.13698,1.16287,1.16367,1.16373,1.16453,-0.620879
32.44,-3.50293,-0.890338,0.0916948,0.0170683,10035,-3.50354,-0.894719,0.00429949,0.047637,0.020567,0.0114092,0.00604587,0.0154357,0.0919049,0.0123197,-0.00282411,0.0733559,-6.10325,1.19158,1.19239,1.19246,1.19327,-0.617466
32.45,-3.50205,-0.890248,0.0916758,0.0170954,10039,-3.50263,-0.894641,0.00431448,0.0476558,0.0205774,0.0114148,0.00604606,0.0154323,0.0917835,0.012582,-0.00199238,0.0743259,-6.07131,1.20717,1.208,1.20806,1.20889,-0.614234
32.46,-3.50118,-0.89016,0.0916499,0.0171256,10043,-3.50171,-0.894563,0.00432867,0.0476747,0.0205879,0.0114204,0.00604624,0.0154289,0.0919529,0.0122456,-0.00290995,0.0729453,-6.03426,1.18492,1.18573,1.1858,1.18661,-0.610486
32.47,-3.5003,-0.890072,0.09162,0.0171532,10046,-3.50103,-0.894504,0.00434155,0.0476889,0.0205958,0.0114246,0.00604637,0.0154255,0.0919274,0.0121279,-0.00309679,0.0733075,-6.00144,1.19083,1.19165,1.19171,1.19253,-0.607166
32.48,-3.49943,-0.889985,0.0915912,0.0171888,10050,-3.50012,-0.894426,0.00435357,0.0477078,0.0206062,0.0114302,0.00604653,0.0154221,0.0919484,0.0120482,-0.0028931,0.0731713,-5.95874,1.18858,1.1894,1.18946,1.19027,-0.602845
32.49,-3.49855,-0.8899,0.0915652,0.0172235,10054,-3.4992,-0.894348,0.00436485,0.0477267,0.0206167,0.0114358,0.00604668,0.0154187,0.091925,0.0118959,-0.002613,0.0735433,-5.91725,1.19456,1.19538,1.19544,1.19626,-0.598648
32.5,-3.49767,-0.889814,0.0915417,0.0172573,10058,-3.49829,-0.89427,0.00437535,0.0477456,0.0206272,0.0114414,0.00604683,0.0154153,0.0919157,0.0117415,-0.00236076,0.0737775,-5.87671,1.1983,1.19913,1.19919,1.20002,-0.594547
32.51,-3.4968,-0.88973,0.0915207,0.0172904,10062,-3.49738,-0.894192,0.00438505,0.0477645,0.0206377,0.011447,0.00604697,0.0154119,0.0919145,0.0115867,-0.00212737,0.0739301,-5.83691,1.20073,1.20156,1.20162,1.20245,-0.59052
32.52,-3.49592,-0.889646,0.0915019,0.0173229,10066,-3.49646,-0.894114,0.00439396,0.0477834,0.0206482,0.0114526,0.0060471,0.0154085,0.0919084,0.0114318,-0.00189472,0.0741326,-5.79786,1.20397,1.20481,1.20486,1.2057,-0.586569
32.53,-3.49505,-0.889564,0.0914855,0.0173547,10070,-3.49555,-0.894036,0.00440208,0.0478023,0.0206587,0.0114582,0.00604722,0.0154051,0.0919098,0.0112784,-0.00166151,0.0742592,-5.7595,1.20598,1.20682,1.20687,1.20771,-0.582689
32.54,-3.49417,-0.889482,0.0914714,0.0173784,10073,-3.49487,-0.893977,0.00440941,0.0478165,0.0206665,0.0114624,0.0060473,0.0154017,0.0919113,0.011125,-0.00142761,0.0743835,-5.73089,1.20795,1.20879,1.20884,1.20968,-0.579794
32.55,-3.4933,-0.8894,0.0914596,0.0174089,10077,-3.49395,-0.893899,0.00441596,0.0478354,0.020677,0.011468,0.00604741,0.0153983,0.0919144,0.0109714,-0.00119253,0.0744929,-5.69402,1.20968,1.21052,1.21058,1.21142,-0.576064
32.56,-3.49242,-0.88932,0.0914502,0.0174387,10081,-3.49304,-0.89382,0.00442173,0.0478544,0.0206875,0.0114736,0.0060475,0.015395,0.09192,0.0108176,-0.00095642,0.0745777,-5.65791,1.21101,1.21186,1.21191,1.21275,-0.572411
32.57,-3.49155,-0.88924,0.0914431,0.0174678,10085,-3.49213,-0.893742,0.00442671,0.0478733,0.020698,0.0114792,0.00604759,0.0153916,0.0919265,0.0106638,-0.000719923,0.0746526,-5.62256,1.21219,1.21303,1.21308,1.21393,-0.568834
32.58,-3.49067,-0.889161,0.0914383,0.0174963,10089,-3.49122,-0.893664,0.00443091,0.0478923,0.0207086,0.0114848,0.00604767,0.0153882,0.0919346,0.0105103,-0.000483258,0.0747122,-5.58797,1.21311,1.21396,1.21401,1.21486,-0.565335
32.59,-3.4898,-0.889082,0.091436,0.017524,10093,-3.49031,-0.893586,0.00443432,0.0479112,0.0207191,0.0114904,0.00604774,0.0153849,0.0919438,0.010357,-0.000246421,0.0747604,-5.55415,1.21385,1.2147,1.21475,1.2156,-0.561913
32.6,-3.48903,-0.889023,0.0914362,0.017546,10096,-3.48962,-0.893527,0.00443466,0.0479254,0.020727,0.0114946,0.00604779,0.0153815,0.0830757,0.00530709,0.00011463,0.16768,-5.5712,2.72258,2.72449,2.72448,2.72639,-0.563639
32.61,-3.48804,-0.888928,0.0914384,0.01757,10100,-3.48871,-0.893448,0.00443878,0.0479444,0.0207375,0.0115002,0.00604784,0.0153782,0.0926032,0.0100964,0.000254948,0.0684313,-5.49482,1.111,1.11178,1.11183,1.11261,-0.555911
32.62,-3.48716,-0.888851,0.0914435,0.0175955,10104,-3.4878,-0.89337,0.00443983,0.0479634,0.020748,0.0115058,0.00604789,0.0153748,0.0930409,0.00998524,0.000505241,0.064174,-5.46152,1.04183,1.04257,1.04261,1.04335,-0.552542
32.63,-3.48627,-0.888774,0.091451,0.0176201,10108,-3.48689,-0.893292,0.00444014,0.0479823,0.0207585,0.0115114,0.00604792,0.0153715,0.092959,0.00982619,0.000748796,0.0651349,-5.43159,1.0574,1.05814,1.05819,1.05894,-0.549514
32.64,-3.48539,-0.888699,0.0914608,0.0176441,10112,-3.48598,-0.893213,0.00443968,0.0480013,0.020769,0.0115169,0.00604795,0.0153681,0.092864,0.00966386,0.000984212,0.0662282,-5.40253,1.07511,1.07587,1.07592,1.07668,-0.546574
32.65,-3.4845,-0.888624,0.0914731,0.0176674,10116,-3.48507,-0.893135,0.00443843,0.0480203,0.0207796,0.0115225,0.00604797,0.0153648,0.0927784,0.00950145,0.00122004,0.0672294,-5.37418,1.09134,1.09211,1.09215,1.09292,-0.543706
32.66,-3.48362,-0.888551,0.0914876,0.01769,10120,-3.48416,-0.893056,0.00443641,0.0480393,0.0207901,0.0115281,0.00604798,0.0153614,0.0927065,0.00934078,0.00145684,0.0680915,-5.34654,1.1053,1.10609,1.10613,1.10691,-0.54091
32.67,-3.48274,-0.888478,0.0915045,0.0177119,10124,-3.48325,-0.892978,0.00443361,0.0480583,0.0208006,0.0115337,0.00604798,0.0153581,0.0926444,0.00918135,0.00169406,0.0688554,-5.31964,1.11768,1.11847,1.11851,1.1193,-0.538188
32.68,-3.48197,-0.88842,0.0915221,0.017728,10127,-3.48256,-0.892919,0.00442901,0.0480726,0.0208085,0.0115379,0.00604798,0.0153547,0.0836009,0.00540612,0.00203482,0.162361,-5.34394,2.63604,2.63791,2.63788,2.63975,-0.540647
32.69,-3.48098,-0.888334,0.0915456,0.0177462,10131,-3.48165,-0.89284,0.00442565,0.0480916,0.0208191,0.0115435,0.00604797,0.0153514,0.0931838,0.00890938,0.00219881,0.063733,-5.27409,1.03444,1.03517,1.03521,1.03595,-0.53358
32.7,-3.48009,-0.888262,0.09157,0.0177658,10135,-3.48075,-0.892762,0.00442051,0.0481106,0.0208296,0.011549,0.00604794,0.015348,0.0934896,0.00879047,0.00244499,0.0607968,-5.24802,0.986727,0.987429,0.987472,0.988174,-0.530943
32.71,-3.4792,-0.888192,0.0915968,0.0177846,10139,-3.47984,-0.892683,0.00441463,0.0481296,0.0208402,0.0115546,0.00604791,0.0153447,0.0933386,0.008623,0.00268723,0.0624541,-5.22504,1.01361,1.01433,1.01437,1.01509,-0.528617
32.72,-3.47831,-0.888122,0.0916259,0.0178027,10143,-3.47893,-0.892605,0.00440799,0.0481486,0.0208507,0.0115602,0.00604787,0.0153413,0.0932174,0.00846004,0.00292432,0.0638099,-5.20272,1.0356,1.03634,1.03638,1.03712,-0.52636
32.73,-3.47742,-0.888053,0.0916574,0.0178201,10147,-3.47802,-0.892526,0.00440058,0.0481676,0.0208613,0.0115658,0.00604782,0.015338,0.0931192,0.00829736,0.00315905,0.0649378,-5.18108,1.05389,1.05464,1.05468,1.05543,-0.52417
32.74,-3.47654,-0.887985,0.0916913,0.0178368,10151,-3.47711,-0.892447,0.00439241,0.0481867,0.0208718,0.0115714,0.00604776,0.0153347,0.0930177,0.00813433,0.00339738,0.0660979,-5.16024,1.0727,1.07347,1.0735,1.07427,-0.522062
32.75,-3.47565,-0.887917,0.0917275,0.0178528,10155,-3.4762,-0.892369,0.00438347,0.0482057,0.0208824,0.0115769,0.00604769,0.0153313,0.0929407,0.00797455,0.00363521,0.0670118,-5.14009,1.08752,1.0883,1.08833,1.08911,-0.520023
32.76,-3.47477,-0.887851,0.0917661,0.0178681,10159,-3.47529,-0.89229,0.00437376,0.0482248,0.0208929,0.0115825,0.00604762,0.015328,0.0928702,0.00781513,0.0038735,0.0678602,-5.12072,1.10128,1.10206,1.1021,1.10288,-0.518063
32.77,-3.47389,-0.887785,0.0918071,0.0178826,10163,-3.47438,-0.892211,0.0043633,0.0482438,0.0209035,0.0115881,0.00604753,0.0153246,0.0928101,0.00765709,0.00411219,0.0686046,-5.10211,1.11334,1.11414,1.11417,1.11497,-0.51618
32.78,-3.47301,-0.88772,0.0918504,0.017889,10166,-3.4737,-0.892152,0.00435208,0.0482581,0.0209114,0.0115923,0.00604746,0.0153213,0.0927596,0.00750016,0.00435082,0.0692528,-5.09331,1.12385,1.12465,1.12469,1.12549,-0.51529
