t,x,y,theta,phiR,phiF,thetapsr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,nu3torque_fl,torque_fr,torque_rl,torque_rr,lamda1,lambda2,lambda3,lambda4,Q_phiR, Q_varphiR, Q_phiF, Q_varphiF
0.02,-6.49867,-1.06238,-1.38479e-05,0.186986,0.185484,-2.22142e-05,2,-6.49943,-1,-0.0623773,0.0147761,0.00403887,0.00170898,0.000966741,0.0561887,0.000149293,-0.00334662,-2.62892e-07,0.999429,224.368,222.486,17.1699,17.1698,17.1699,17.1698,0.00580161,0.0190179,-219.888,-219.888,22.6993,34.3397,22.5089,34.3397
0.03,-6.49867,-1.06223,-1.25156e-05,0.349245,0.346478,-2.22218e-05,2,-6.49943,-1,-0.062381,0.0147761,0.00403887,0.00170898,0.000966741,0.0582528,0.000131737,-0.00368829,-7.62646e-06,1.02424,194.746,193.231,17.5961,17.596,17.5961,17.596,-0.298153,-0.0417995,-225.346,-225.346,19.7025,35.1921,19.5492,35.1921
0.04,-6.4986,-1.06241,-2.77734e-05,0.190642,0.189065,-3.32945e-05,2,-6.49943,-1,-0.06241,0.0147761,0.00403887,0.00170898,0.000966741,0.0592921,0.0111794,-0.00265669,-0.00174329,0.889395,208.531,206.731,15.2795,15.2795,15.2795,15.2794,-2.26776,-1.21169,-195.679,-195.679,21.0971,30.5589,20.915,30.5589
0.05,-6.49842,-1.06242,-5.03278e-05,0.201651,0.199868,-5.36514e-05,2,-6.49943,-1,-0.0624311,0.0147761,0.00403887,0.00170898,0.000966741,0.0599199,0.022139,-0.00210354,-0.00315819,0.781875,190.501,188.836,13.4322,13.4323,13.4323,13.4324,-9.34754,-4.65799,-172.023,-172.023,19.273,26.8646,19.1045,26.8646
0.06,-6.49813,-1.06242,-6.4589e-05,0.217183,0.215127,-7.46834e-05,3,-6.49915,-1,-0.0624482,0.0147772,0.00403935,0.00170926,0.000966935,0.0603413,0.0316187,-0.00174117,-0.00174966,0.691381,177.772,176.196,11.8774,11.8776,11.8776,11.8778,-17.4177,-8.20098,-152.114,-152.111,17.9852,23.7555,17.8257,23.755
0.07,-6.49776,-1.06241,-7.28259e-05,0.234425,0.232082,-9.3035e-05,5,-6.49858,-1,-0.0624604,0.0147795,0.00404033,0.00170981,0.000967323,0.060644,0.0399287,-0.00108665,-0.000871416,0.613666,169.557,168.027,10.542,10.5423,10.5425,10.5428,-24.2145,-10.8653,-135.016,-135.009,17.1541,21.0852,16.9993,21.0842
0.08,-6.49731,-1.0624,-7.72661e-05,0.252083,0.249482,-0.000102514,6,-6.49829,-1,-0.0624641,0.0147807,0.00404082,0.00171008,0.000967517,0.0608715,0.0468731,-6.85938e-05,-0.000511463,0.549868,163.452,161.965,9.4454,9.4458,9.44623,9.44664,-29.4179,-12.6318,-120.977,-120.966,16.5364,18.8929,16.386,18.8912
0.09,-6.49681,-1.06237,-8.04207e-05,0.269898,0.267104,-0.000114425,8,-6.49772,-1,-0.0624561,0.014783,0.00404179,0.00171064,0.000967905,0.0610476,0.0514781,0.00122378,-0.000396533,0.509828,157.039,155.364,8.7566,8.75707,8.75771,8.75818,-33.5346,-13.4806,-112.16,-112.145,15.8877,17.5159,15.7182,17.5137
0.1,-6.49622,-1.06233,-8.35957e-05,0.288076,0.285117,-0.000126227,10,-6.49715,-1,-0.0624318,0.0147853,0.00404276,0.00171119,0.000968294,0.061186,0.0544494,0.00303085,-0.000362662,0.48631,149.91,148.283,8.35185,8.35237,8.35316,8.35368,-37.3431,-13.7314,-106.979,-106.962,15.1664,16.7068,15.0018,16.7042
0.11,-6.49571,-1.06227,-8.53914e-05,0.306293,0.303106,-0.000136804,12,-6.49658,-1,-0.0623998,0.0147876,0.00404374,0.00171174,0.000968682,0.0612963,0.0568945,0.00399776,-0.000294896,0.469012,143.674,142.387,8.05441,8.05501,8.0559,8.0565,-40.4977,-13.2382,-103.173,-103.153,14.5355,16.1124,14.4053,16.1094
