t,x,y,theta,phi,sr_j,Psx,Psy,d,Cs,Cs1,Cs2,Cs3,d_ave,x_d1,x_d2,x_d3,nu1,nu2,torque_fl,torque_fr,torque_rl,torque_rr,Q_phi
0.02,-6.49598,-1.05922,-0.00634429,0.0677183,8,-6.49696,-1,-0.0592107,0.0166347,0.00467897,0.00194134,0.00103624,0.0546054,0.000741481,-0.00196543,-0.00131399,0.993466,81.133,16.115,16.1588,16.115,16.1588,8.20822
0.03,-6.49515,-1.05923,-0.0062899,0.126618,11,-6.49582,-1,-0.0592194,0.01664,0.00468118,0.00194252,0.00103699,0.0561434,0.00074148,-0.00196652,-0.00131395,0.993467,70.6713,16.0959,16.178,16.0958,16.178,7.14982
0.04,-6.49592,-1.05924,-0.00636277,0.0680041,8,-6.49696,-1,-0.0592293,0.0166347,0.00467897,0.00194134,0.00103624,0.0569149,0.00901505,-0.00164764,-0.00198452,0.91074,79.5028,14.773,14.8133,14.773,14.8133,8.0433
0.05,-6.49574,-1.05926,-0.00638732,0.0687168,9,-6.49658,-1,-0.0592479,0.0166365,0.00467971,0.00194173,0.00103649,0.0573815,0.0198112,-0.00176176,-0.00231466,0.802736,74.4443,13.0209,13.0568,13.0209,13.0568,7.53153
0.06,-6.49551,-1.05927,-0.00640591,0.0700322,9,-6.49658,-1,-0.0592633,0.0166365,0.00467971,0.00194173,0.00103649,0.0576951,0.0266436,-0.00167178,-0.00205251,0.734383,69.5281,11.912,11.9455,11.912,11.9454,7.03416
0.07,-6.49519,-1.05929,-0.00642521,0.0715553,10,-6.4962,-1,-0.0592815,0.0166383,0.00468045,0.00194212,0.00103674,0.0579217,0.0338063,-0.00178475,-0.00183985,0.662739,67.9332,10.7499,10.7808,10.7498,10.7806,6.87281
0.08,-6.49481,-1.05931,-0.00644291,0.0731418,11,-6.49582,-1,-0.0593006,0.01664,0.00468118,0.00194252,0.00103699,0.0580941,0.0405903,-0.00185045,-0.00168498,0.594888,66.6747,9.6495,9.67782,9.64923,9.67755,6.74548
0.09,-6.49436,-1.05933,-0.00645885,0.0748842,12,-6.49544,-1,-0.0593204,0.0166418,0.00468192,0.00194291,0.00103724,0.0582304,0.0462246,-0.00191358,-0.00149616,0.538528,64.5916,8.73574,8.76199,8.73522,8.76147,6.53473
0.1,-6.49385,-1.05935,-0.006473,0.0767716,14,-6.49468,-1,-0.0593407,0.0166454,0.0046834,0.0019437,0.00103774,0.0583414,0.0516092,-0.0019627,-0.00131305,0.48467,63.0575,7.86277,7.887,7.86192,7.88615,6.37953
0.11,-6.4933,-1.05937,-0.00648506,0.0787532,15,-6.4943,-1,-0.0593615,0.0166472,0.00468414,0.0019441,0.00103799,0.0584341,0.0560833,-0.00201744,-0.00108929,0.439918,61.6446,7.13771,7.16028,7.13645,7.15901,6.23659
0.12,-6.49271,-1.05939,-0.00649496,0.0808306,17,-6.49354,-1,-0.0593828,0.0166507,0.00468561,0.00194489,0.0010385,0.0585132,0.0603746,-0.00206094,-0.000867722,0.396995,60.3775,6.44255,6.46346,6.44075,6.46166,6.1084
0.13,-6.49208,-1.05941,-0.00650239,0.0829884,18,-6.49316,-1,-0.0594045,0.0166525,0.00468635,0.00194528,0.00103875,0.0585817,0.0638846,-0.00210797,-0.000608707,0.361885,59.089,5.87431,5.89389,5.87189,5.89146,5.97803
0.14,-6.49142,-1.05944,-0.00650728,0.0852238,20,-6.4924,-1,-0.0594267,0.0166561,0.00468783,0.00194608,0.00103925,0.0586421,0.0672251,-0.00214755,-0.000352063,0.328473,57.9924,5.33379,5.35205,5.33064,5.34888,5.86709
0.15,-6.49072,-1.05946,-0.00650945,0.0875117,22,-6.49164,-0.999999,-0.0594493,0.0166596,0.00468931,0.00194687,0.00103975,0.0586959,0.0700112,-0.00218775,-6.89069e-05,0.300604,57.0257,4.8833,4.90047,4.87937,4.89652,5.76929
0.16,-6.49,-1.05948,-0.00650884,0.0898516,24,-6.49089,-0.999999,-0.0594723,0.0166632,0.00469079,0.00194766,0.00104026,0.0587444,0.0726748,-0.00222236,0.000211216,0.273962,56.05,4.45289,4.46897,4.44803,4.46409,5.67058
0.17,-6.48926,-1.0595,-0.00650529,0.0922306,26,-6.49013,-0.999999,-0.0594957,0.0166667,0.00469226,0.00194845,0.00104076,0.0587886,0.0748554,-0.00225807,0.000513087,0.252151,55.23,4.10088,4.11608,4.09511,4.11028,5.58762
0.18,-6.4885,-1.05953,-0.00649879,0.0946404,28,-6.48937,-0.999999,-0.0595194,0.0166703,0.00469374,0.00194924,0.00104126,0.0588292,0.0769505,-0.00228888,0.000809404,0.231196,54.4644,3.76286,3.77718,3.75608,3.77036,5.51017
0.19,-6.48771,-1.05955,-0.00648921,0.0970808,30,-6.48861,-0.999999,-0.0595434,0.0166739,0.00469522,0.00195003,0.00104177,0.0588668,0.0786448,-0.00232011,0.00112321,0.214248,53.6648,3.48992,3.50355,3.48209,3.49568,5.42927
0.2,-6.48692,-1.05958,-0.00647656,0.0995399,32,-6.48785,-0.999999,-0.0595677,0.0166774,0.0046967,0.00195083,0.00104227,0.0589019,0.0802934,-0.00234764,0.00143068,0.197759,53.0452,3.22442,3.23733,3.21553,3.2284,5.36658
0.21,-6.4861,-1.0596,-0.00646076,0.102009,34,-6.48709,-0.999999,-0.0595923,0.016681,0.00469818,0.00195162,0.00104278,0.0589347,0.0816281,-0.00237515,0.00174947,0.18441,52.4386,3.00984,3.02219,2.99992,3.01222,5.30521
0.22,-6.48528,-1.05963,-0.00644184,0.104489,36,-6.48633,-0.999998,-0.0596172,0.0166846,0.00469966,0.00195241,0.00104328,0.0589658,0.082927,-0.00239908,0.00206186,0.171419,51.8457,2.80114,2.81292,2.79009,2.80182,5.24523
0.23,-6.48444,-1.05965,-0.00641973,0.106975,38,-6.48557,-0.999998,-0.0596423,0.0166881,0.00470115,0.0019532,0.00104379,0.0589952,0.0839706,-0.00242374,0.00238352,0.160981,51.2875,2.63382,2.64516,2.62172,2.633,5.18876
0.24,-6.48359,-1.05968,-0.00639447,0.109469,41,-6.48444,-0.999998,-0.0596677,0.0166935,0.00470337,0.0019544,0.00104454,0.0590232,0.084994,-0.00244503,0.00269808,0.150747,50.7826,2.4698,2.48068,2.45661,2.46743,5.13768
0.25,-6.48274,-1.0597,-0.00636602,0.111956,43,-6.48368,-0.999998,-0.0596933,0.016697,0.00470485,0.00195519,0.00104505,0.05905,0.08581,-0.00246694,0.0030188,0.142586,50.2949,2.33935,2.34989,2.32515,2.33563,5.08834
0.26,-6.48187,-1.05973,-0.00633442,0.114439,45,-6.48292,-0.999998,-0.0597191,0.0167006,0.00470633,0.00195598,0.00104555,0.0590757,0.0866169,-0.00248567,0.00333243,0.134517,49.8356,2.2104,2.22059,2.19516,2.20527,5.04187
0.27,-6.481,-1.05975,-0.00629966,0.116916,47,-6.48216,-0.999997,-0.0597452,0.0167042,0.00470782,0.00195678,0.00104606,0.0591005,0.0872467,-0.00250523,0.00364996,0.128219,49.3998,2.1101,2.12004,2.09393,2.10379,4.99778
0.28,-6.48013,-1.05978,-0.00626179,0.119388,50,-6.48102,-0.999997,-0.0597714,0.0167095,0.00471004,0.00195797,0.00104682,0.0591245,0.087877,-0.00252168,0.00396024,0.121917,48.9964,2.0097,2.01937,1.99258,2.00216,4.95697
0.29,-6.47924,-1.0598,-0.00622079,0.121846,52,-6.48027,-0.999997,-0.0597978,0.0167131,0.00471153,0.00195877,0.00104733,0.0591477,0.0883775,-0.0025389,0.00427344,0.116913,48.5904,1.93031,1.93979,1.91233,1.92172,4.91589
0.3,-6.47836,-1.05983,-0.00617671,0.124291,54,-6.47951,-0.999997,-0.0598244,0.0167167,0.00471301,0.00195956,0.00104783,0.0591703,0.0888768,-0.00255348,0.0045798,0.111921,48.2169,1.85107,1.86034,1.83223,1.84141,4.8781
0.31,-6.47746,-1.05986,-0.00612956,0.126726,57,-6.47837,-0.999996,-0.0598512,0.016722,0.00471524,0.00196076,0.00104859,0.0591922,0.0892637,-0.00256888,0.00488751,0.108054,47.8544,1.79,1.79915,1.77043,1.77947,4.84143
0.32,-6.47657,-1.05988,-0.00607937,0.129143,59,-6.47761,-0.999996,-0.0598781,0.0167256,0.00471673,0.00196155,0.0010491,0.0592137,0.0896635,-0.00258156,0.00518906,0.104057,47.4929,1.72682,1.73581,1.70648,1.71536,4.80486
0.33,-6.47567,-1.05991,-0.00602616,0.131544,61,-6.47685,-0.999996,-0.0599051,0.0167292,0.00471822,0.00196235,0.00104961,0.0592346,0.0899714,-0.00259527,0.0054914,0.100981,47.1473,1.67848,1.68738,1.6575,1.66629,4.76989
0.34,-6.47477,-1.05994,-0.00596998,0.133932,64,-6.47572,-0.999995,-0.0599323,0.0167345,0.00472045,0.00196355,0.00105037,0.0592551,0.0902884,-0.00260649,0.00578757,0.0978137,46.8231,1.62862,1.63742,1.607,1.61569,4.7371
0.35,-6.47386,-1.05996,-0.00591083,0.136298,66,-6.47496,-0.999995,-0.0599597,0.0167381,0.00472193,0.00196434,0.00105088,0.0592753,0.0905294,-0.00261856,0.00608358,0.0954059,46.4981,1.591,1.59976,1.56887,1.5775,4.70422
0.36,-6.47296,-1.05999,-0.00584876,0.13865,69,-6.47382,-0.999994,-0.0599871,0.0167435,0.00472417,0.00196554,0.00105164,0.059295,0.0907809,-0.00262831,0.00637385,0.0928938,46.1876,1.55167,1.56035,1.52901,1.53757,4.6728
0.37,-6.47205,-1.06002,-0.00578379,0.140978,71,-6.47307,-0.999994,-0.0600147,0.0167471,0.00472566,0.00196634,0.00105215,0.0593145,0.0909698,-0.0026389,0.00666348,0.091008,45.8782,1.52241,1.53108,1.49936,1.5079,4.6415
0.38,-6.47114,-1.06005,-0.00571596,0.143287,73,-6.47231,-0.999994,-0.0600424,0.0167506,0.00472715,0.00196714,0.00105266,0.0593336,0.0911697,-0.00264733,0.0069477,0.0890121,45.5779,1.49133,1.49997,1.46789,1.47639,4.61111
0.39,-6.47023,-1.06007,-0.00564529,0.145579,76,-6.47117,-0.999993,-0.0600702,0.016756,0.00472938,0.00196834,0.00105342,0.0593525,0.0913158,-0.00265657,0.00723058,0.0875546,45.2998,1.46888,1.47752,1.44519,1.45369,4.58298
0.4,-6.46931,-1.0601,-0.00557183,0.147846,78,-6.47042,-0.999993,-0.0600981,0.0167596,0.00473087,0.00196914,0.00105393,0.0593712,0.0914752,-0.00266367,0.00750852,0.0859647,45.0008,1.44431,1.45294,1.42032,1.42881,4.55273
0.41,-6.4684,-1.06013,-0.00549559,0.150098,81,-6.46928,-0.999992,-0.060126,0.016765,0.00473311,0.00197034,0.00105469,0.0593896,0.0915919,-0.00267162,0.00778564,0.0848016,44.6984,1.42662,1.43527,1.40243,1.41094,4.52214
0.42,-6.46748,-1.06015,-0.00541661,0.152325,83,-6.46852,-0.999992,-0.0601541,0.0167686,0.0047346,0.00197114,0.0010552,0.0594078,0.0917184,-0.0026779,0.00805789,0.0835406,44.438,1.4072,1.41587,1.3829,1.39141,4.49579
0.43,-6.46656,-1.06018,-0.00533492,0.154528,85,-6.46777,-0.999991,-0.0601823,0.0167721,0.00473609,0.00197194,0.00105571,0.0594258,0.0918102,-0.00268447,0.00832797,0.0826269,44.1692,1.39338,1.40209,1.36905,1.3776,4.4686
0.44,-6.46564,-1.06021,-0.00525056,0.156714,88,-6.46663,-0.999991,-0.0602105,0.0167775,0.00473833,0.00197314,0.00105648,0.0594436,0.0919124,-0.00268942,0.00859386,0.081609,43.9,1.37786,1.3866,1.35348,1.36206,4.44136
0.45,-6.46472,-1.06024,-0.00516354,0.158875,90,-6.46588,-0.99999,-0.0602388,0.0167811,0.00473982,0.00197394,0.00105699,0.0594613,0.091985,-0.00269516,0.00885852,0.0808871,43.6289,1.36708,1.37587,1.34276,1.35139,4.41394
0.46,-6.4638,-1.06027,-0.00507391,0.161019,93,-6.46474,-0.99999,-0.0602671,0.0167865,0.00474207,0.00197514,0.00105776,0.0594788,0.0920679,-0.00269907,0.00911871,0.0800629,43.3555,1.35465,1.36348,1.33035,1.33902,4.38628
0.47,-6.46288,-1.06029,-0.00498168,0.163137,95,-6.46398,-0.999989,-0.0602956,0.0167901,0.00474356,0.00197595,0.00105827,0.0594962,0.092126,-0.00270362,0.00937733,0.0794872,43.0925,1.34614,1.35504,1.32201,1.33074,4.35967
0.48,-6.46196,-1.06032,-0.00488689,0.165236,98,-6.46285,-0.999988,-0.060324,0.0167955,0.0047458,0.00197715,0.00105904,0.0595134,0.0921923,-0.00270672,0.0096317,0.0788283,42.8562,1.33621,1.34515,1.31228,1.32106,4.33577
0.49,-6.46104,-1.06035,-0.00478957,0.167308,100,-6.46209,-0.999988,-0.0603526,0.016799,0.0047473,0.00197795,0.00105955,0.0595306,0.0922375,-0.0027102,0.00988402,0.078382,42.6009,1.32971,1.33873,1.30605,1.3149,4.30993
0.5,-6.46012,-1.06038,-0.00468974,0.169363,103,-6.46096,-0.999987,-0.0603811,0.0168044,0.00474954,0.00197916,0.00106032,0.0595476,0.0922917,-0.0027123,0.0101329,0.0778452,42.3335,1.32178,1.33085,1.29834,1.30725,4.28288
0.51,-6.45919,-1.0604,-0.00458744,0.171393,105,-6.4602,-0.999987,-0.0604098,0.016808,0.00475104,0.00197996,0.00106083,0.0595645,0.0923282,-0.00271493,0.01038,0.0774853,42.079,1.31661,1.32576,1.29352,1.30251,4.25713
0.52,-6.45827,-1.06043,-0.00448269,0.173399,107,-6.45945,-0.999986,-0.0604384,0.0168116,0.00475254,0.00198076,0.00106134,0.0595813,0.092372,-0.00271626,0.0106233,0.0770521,41.8491,1.31016,1.31937,1.28747,1.29652,4.23388
0.53,-6.45725,-1.06046,-0.00436518,0.175383,110,-6.45831,-0.999986,-0.06047,0.016817,0.00475478,0.00198197,0.00106211,0.0595981,0.0923567,-0.00287493,0.0107441,0.0772047,41.6065,1.31319,1.32253,1.29111,1.30029,4.20933
0.54,-6.45642,-1.06049,-0.00426595,0.177348,112,-6.45756,-0.999985,-0.0604958,0.0168206,0.00475628,0.00198278,0.00106262,0.0596147,0.0924395,-0.00271825,0.0111022,0.0763882,41.3679,1.30052,1.30988,1.27871,1.28791,4.18519
0.55,-6.4555,-1.06052,-0.00415402,0.17929,115,-6.45642,-0.999984,-0.0605245,0.016826,0.00475853,0.00198398,0.00106339,0.0596312,0.0924636,-0.00271898,0.0113378,0.0761536,41.1388,1.29719,1.30663,1.27592,1.2852,4.16202
0.56,-6.45457,-1.06054,-0.00403975,0.181208,117,-6.45567,-0.999984,-0.0605533,0.0168296,0.00476003,0.00198479,0.00106391,0.0596477,0.0924927,-0.00271862,0.0115704,0.0758677,40.879,1.29311,1.30262,1.2723,1.28166,4.13573
0.57,-6.45365,-1.06057,-0.00392317,0.183109,120,-6.45453,-0.999983,-0.060582,0.016835,0.00476228,0.001986,0.00106468,0.0596641,0.0925113,-0.00271857,0.011801,0.0756879,40.64,1.29065,1.30024,1.27042,1.27987,4.11155
0.58,-6.45272,-1.0606,-0.0038043,0.184983,122,-6.45378,-0.999982,-0.0606108,0.0168386,0.00476378,0.00198681,0.00106519,0.0596804,0.0925355,-0.00271748,0.0120284,0.0754522,40.4067,1.28722,1.29689,1.2676,1.27713,4.08795
0.59,-6.4518,-1.06063,-0.00368317,0.186837,124,-6.45302,-0.999982,-0.0606396,0.0168422,0.00476528,0.00198761,0.00106571,0.0596967,0.0925509,-0.00271649,0.0122537,0.075304,40.1582,1.28524,1.29499,1.26625,1.27586,4.0628
0.6,-6.45087,-1.06066,-0.0035598,0.188673,127,-6.45189,-0.999981,-0.0606684,0.0168476,0.00476753,0.00198882,0.00106648,0.0597129,0.0925712,-0.00271468,0.0124763,0.0751067,39.926,1.28239,1.29223,1.26406,1.27375,4.03931
0.61,-6.44995,-1.06068,-0.00343422,0.190481,129,-6.45113,-0.99998,-0.0606972,0.0168512,0.00476904,0.00198963,0.001067,0.059729,0.0925835,-0.00271295,0.0126961,0.0749899,39.7232,1.2807,1.29062,1.26317,1.27295,4.0188
0.62,-6.44902,-1.06071,-0.00330646,0.192272,132,-6.45,-0.999979,-0.0607259,0.0168566,0.00477129,0.00199084,0.00106777,0.0597451,0.0926006,-0.0027102,0.0129129,0.0748253,39.4988,1.27831,1.2883,1.26151,1.27137,3.99609
0.63,-6.4481,-1.06074,-0.00317654,0.194038,134,-6.44925,-0.999978,-0.0607547,0.0168602,0.0047728,0.00199165,0.00106828,0.0597611,0.0926111,-0.00270765,0.0131281,0.0747265,39.2497,1.27703,1.28711,1.26095,1.2709,3.9709
0.64,-6.44708,-1.06077,-0.00303164,0.195784,137,-6.44811,-0.999978,-0.0607864,0.0168656,0.00477505,0.00199286,0.00106906,0.0597771,0.0925754,-0.00286367,0.0132184,0.0750861,39.004,1.28312,1.29334,1.26804,1.27814,3.94603
0.65,-6.44624,-1.0608,-0.00291031,0.197515,139,-6.44736,-0.999977,-0.0608122,0.0168692,0.00477656,0.00199367,0.00106957,0.059793,0.0926377,-0.0027012,0.0135517,0.0744744,38.793,1.27339,1.28362,1.25889,1.26901,3.92469
0.66,-6.44532,-1.06082,-0.00277404,0.199222,142,-6.44623,-0.999976,-0.0608409,0.0168746,0.00477881,0.00199489,0.00107035,0.0598089,0.0926525,-0.00269721,0.0137596,0.0743328,38.5821,1.27122,1.28153,1.25758,1.26777,3.90335
0.67,-6.44439,-1.06085,-0.00263571,0.200905,144,-6.44547,-0.999975,-0.0608697,0.0168782,0.00478032,0.0019957,0.00107087,0.0598248,0.0926599,-0.00269316,0.0139652,0.0742648,38.3448,1.27031,1.2807,1.25751,1.26779,3.87934
0.68,-6.44347,-1.06088,-0.00249534,0.202573,147,-6.44434,-0.999974,-0.0608983,0.0168836,0.00478258,0.00199691,0.00107164,0.0598405,0.09267,-0.00268858,0.0141684,0.0741706,38.1211,1.26892,1.27939,1.25699,1.26736,3.85671
0.69,-6.44254,-1.06091,-0.00235295,0.204216,149,-6.44359,-0.999973,-0.060927,0.0168872,0.00478409,0.00199772,0.00107216,0.0598563,0.0926763,-0.00268386,0.0143694,0.0741142,37.8884,1.26814,1.27869,1.2571,1.26756,3.83317
0.7,-6.44161,-1.06093,-0.00220857,0.205838,151,-6.44283,-0.999973,-0.0609556,0.0168909,0.00478559,0.00199853,0.00107268,0.059872,0.0926851,-0.00267863,0.0145678,0.0740334,37.6832,1.26683,1.27746,1.25677,1.26731,3.81241
0.71,-6.44069,-1.06096,-0.00206221,0.207442,154,-6.4417,-0.999972,-0.0609842,0.0168963,0.00478786,0.00199975,0.00107345,0.0598877,0.0926906,-0.00267319,0.0147638,0.0739858,37.4767,1.26607,1.27677,1.25699,1.26762,3.79152
0.72,-6.43976,-1.06099,-0.00191391,0.209022,156,-6.44095,-0.999971,-0.0610127,0.0168999,0.00478936,0.00200056,0.00107397,0.0599033,0.0926983,-0.0026672,0.0149573,0.0739156,37.2684,1.2649,1.27568,1.25683,1.26754,3.77044
0.73,-6.43883,-1.06102,-0.00176369,0.210586,159,-6.43981,-0.99997,-0.0610412,0.0169053,0.00479163,0.00200178,0.00107475,0.0599189,0.092703,-0.00266112,0.0151487,0.0738749,37.0563,1.26424,1.27509,1.25717,1.26796,3.74898
0.74,-6.4379,-1.06104,-0.00161156,0.212125,161,-6.43906,-0.999969,-0.0610696,0.0169089,0.00479314,0.00200259,0.00107527,0.0599344,0.0927099,-0.00265451,0.0153379,0.0738136,36.8392,1.26322,1.27415,1.25715,1.26803,3.72703
0.75,-6.43698,-1.06107,-0.00145756,0.213651,164,-6.43793,-0.999968,-0.061098,0.0169143,0.0047954,0.00200381,0.00107605,0.0599499,0.0927142,-0.00264778,0.0155252,0.0737769,36.6034,1.26269,1.2737,1.25757,1.26854,3.70316
0.76,-6.43605,-1.0611,-0.0013017,0.215152,166,-6.43718,-0.999967,-0.0611264,0.0169179,0.00479691,0.00200462,0.00107657,0.0599654,0.0927202,-0.00264073,0.0157101,0.0737241,36.4173,1.26164,1.27272,1.25765,1.2687,3.68434
0.77,-6.43512,-1.06113,-0.001144,0.216637,169,-6.43605,-0.999966,-0.0611547,0.0169234,0.00479918,0.00200584,0.00107735,0.0599809,0.0927241,-0.00263333,0.0158926,0.0736926,36.2098,1.26104,1.27219,1.25812,1.26924,3.66335
0.78,-6.4342,-1.06115,-0.00098449,0.218098,171,-6.43529,-0.999965,-0.0611829,0.016927,0.00480069,0.00200666,0.00107787,0.0599963,0.0927295,-0.00262549,0.016073,0.0736454,35.992,1.26019,1.27141,1.25831,1.26952,3.64131
0.79,-6.43327,-1.06118,-0.000823189,0.219544,174,-6.43416,-0.999964,-0.0612111,0.0169324,0.00480296,0.00200788,0.00107865,0.0600116,0.0927329,-0.00261765,0.0162513,0.0736188,35.8013,1.25956,1.27085,1.25883,1.27011,3.62202
0.8,-6.43234,-1.06121,-0.000660119,0.220966,176,-6.43341,-0.999963,-0.0612392,0.016936,0.00480448,0.00200869,0.00107917,0.060027,0.0927378,-0.00260921,0.0164272,0.0735774,35.5979,1.25872,1.27008,1.25909,1.27046,3.60144
0.81,-6.43142,-1.06123,-0.000495303,0.222369,178,-6.43265,-0.999962,-0.0612672,0.0169397,0.00480599,0.00200951,0.00107969,0.0600423,0.0927409,-0.00260069,0.0166011,0.0735539,35.3895,1.25817,1.2696,1.25966,1.2711,3.58036
0.82,-6.43049,-1.06126,-0.000328759,0.223759,181,-6.43152,-0.999961,-0.0612952,0.0169451,0.00480826,0.00201073,0.00108047,0.0600576,0.0927453,-0.00259172,0.016773,0.0735174,35.178,1.25744,1.26894,1.26001,1.27153,3.55895
0.83,-6.42956,-1.06129,-0.00016051,0.225124,183,-6.43077,-0.99996,-0.0613231,0.0169487,0.00480978,0.00201155,0.00108099,0.0600728,0.092748,-0.00258272,0.0169428,0.0734973,34.9875,1.25683,1.2684,1.2606,1.2722,3.53968
0.84,-6.42863,-1.06131,9.42273e-06,0.226475,186,-6.42964,-0.999959,-0.0613509,0.0169542,0.00481205,0.00201277,0.00108177,0.060088,0.092752,-0.00257315,0.0171103,0.0734652,34.7837,1.25612,1.26775,1.261,1.27268,3.51907
0.85,-6.42771,-1.06134,0.000181019,0.227803,188,-6.42889,-0.999958,-0.0613787,0.0169578,0.00481357,0.00201359,0.0010823,0.0601032,0.0927545,-0.00256355,0.0172759,0.0734477,34.5911,1.25554,1.26724,1.26162,1.27338,3.49958
0.86,-6.42678,-1.06137,0.000354257,0.229116,191,-6.42776,-0.999956,-0.0614063,0.0169632,0.00481584,0.00201482,0.00108308,0.0601184,0.092758,-0.0025535,0.0174392,0.07342,34.3997,1.25481,1.26657,1.26207,1.27389,3.48022
0.87,-6.42585,-1.06139,0.000529117,0.230407,193,-6.42701,-0.999955,-0.0614339,0.0169668,0.00481736,0.00201563,0.0010836,0.0601335,0.0927602,-0.0025433,0.0176006,0.0734047,34.2002,1.25428,1.26611,1.26272,1.27462,3.46004
0.88,-6.42492,-1.06142,0.000705577,0.231684,196,-6.42588,-0.999954,-0.0614614,0.0169723,0.00481963,0.00201686,0.00108439,0.0601486,0.0927634,-0.00253275,0.0177599,0.0733808,34.008,1.2536,1.26548,1.26321,1.27519,3.44059
0.89,-6.424,-1.06145,0.000883619,0.23294,198,-6.42512,-0.999953,-0.0614888,0.0169759,0.00482115,0.00201768,0.00108491,0.0601637,0.0927655,-0.00252202,0.0179174,0.0733676,33.8016,1.25312,1.26507,1.2639,1.27595,3.41971
0.9,-6.42307,-1.06147,0.00106322,0.234183,201,-6.42399,-0.999952,-0.0615161,0.0169814,0.00482343,0.00201891,0.00108569,0.0601787,0.0927683,-0.00251097,0.018073,0.0733468,33.5971,1.25253,1.26454,1.26445,1.27657,3.39902
0.91,-6.42214,-1.0615,0.00124437,0.235403,203,-6.42324,-0.999951,-0.0615433,0.016985,0.00482495,0.00201972,0.00108622,0.0601937,0.0927701,-0.00249985,0.0182265,0.0733365,33.4202,1.25193,1.264,1.26513,1.27732,3.38112
0.92,-6.42121,-1.06152,0.00142704,0.236607,206,-6.42211,-0.999949,-0.0615704,0.0169904,0.00482723,0.00202095,0.001087,0.0602086,0.0927726,-0.00248827,0.0183777,0.0733189,33.2516,1.25119,1.26332,1.26566,1.27793,3.36407
0.93,-6.42029,-1.06155,0.0016112,0.23779,208,-6.42136,-0.999948,-0.0615975,0.0169941,0.00482875,0.00202177,0.00108753,0.0602236,0.0927742,-0.00247647,0.0185268,0.0733101,33.0588,1.25069,1.26287,1.26637,1.27871,3.34456
0.94,-6.41936,-1.06157,0.00179685,0.238956,210,-6.42061,-0.999947,-0.0616244,0.0169977,0.00483027,0.00202259,0.00108805,0.0602385,0.0927765,-0.00246444,0.0186742,0.0732953,32.8651,1.25008,1.26232,1.26697,1.27938,3.32497
0.95,-6.41843,-1.0616,0.00198396,0.24011,213,-6.41948,-0.999946,-0.0616512,0.0170031,0.00483256,0.00202382,0.00108884,0.0602533,0.0927779,-0.00245225,0.0188199,0.0732885,32.6724,1.24962,1.26192,1.2677,1.28018,3.30547
0.96,-6.4175,-1.06162,0.00217252,0.241241,215,-6.41873,-0.999945,-0.0616779,0.0170068,0.00483408,0.00202465,0.00108936,0.0602682,0.0927798,-0.00243981,0.0189634,0.0732768,32.4983,1.24895,1.2613,1.26831,1.28085,3.28785
0.97,-6.41658,-1.06165,0.00236249,0.242359,218,-6.4176,-0.999943,-0.0617045,0.0170122,0.00483636,0.00202588,0.00109015,0.060283,0.0927811,-0.00242711,0.0191049,0.0732718,32.3219,1.24842,1.26082,1.26903,1.28165,3.27
0.98,-6.41565,-1.06167,0.00255387,0.243456,220,-6.41685,-0.999942,-0.061731,0.0170159,0.00483789,0.0020267,0.00109068,0.0602978,0.0927828,-0.00241412,0.0192446,0.0732623,32.1351,1.24783,1.26029,1.26968,1.28236,3.25111
0.99,-6.41472,-1.0617,0.00274663,0.244541,223,-6.41572,-0.999941,-0.0617574,0.0170213,0.00484017,0.00202793,0.00109147,0.0603125,0.0927839,-0.00240101,0.0193825,0.073259,31.9449,1.2474,1.25991,1.27044,1.28318,3.23186
1,-6.41379,-1.06172,0.00294076,0.245605,225,-6.41497,-0.999939,-0.0617836,0.017025,0.0048417,0.00202875,0.00109199,0.0603272,0.0927854,-0.00238768,0.0195185,0.0732521,31.7745,1.24676,1.25932,1.27109,1.28389,3.21463
1.01,-6.41287,-1.06175,0.00313624,0.246656,228,-6.41384,-0.999938,-0.0618098,0.0170304,0.00484399,0.00202999,0.00109278,0.0603419,0.0927863,-0.00237408,0.0196526,0.0732504,31.5932,1.24628,1.2589,1.27184,1.28471,3.19629
1.02,-6.41194,-1.06177,0.00333305,0.247687,230,-6.41309,-0.999937,-0.0618358,0.0170341,0.00484551,0.00203081,0.00109331,0.0603565,0.0927876,-0.00236028,0.0197848,0.0732456,31.4211,1.24568,1.25834,1.27251,1.28545,3.17887
1.03,-6.41101,-1.0618,0.00353117,0.248704,233,-6.41196,-0.999935,-0.0618617,0.0170395,0.0048478,0.00203205,0.0010941,0.0603712,0.0927883,-0.00234629,0.0199152,0.0732456,31.2505,1.24517,1.25788,1.27326,1.28626,3.16161
1.04,-6.41008,-1.06182,0.00373058,0.249702,235,-6.41121,-0.999934,-0.0618874,0.0170432,0.00484933,0.00203287,0.00109463,0.0603857,0.0927894,-0.00233201,0.0200438,0.0732426,31.0619,1.24468,1.25744,1.27397,1.28703,3.14254
1.05,-6.40915,-1.06185,0.00393126,0.250688,238,-6.41009,-0.999932,-0.0619131,0.0170486,0.00485162,0.00203411,0.00109542,0.0604003,0.09279,-0.0023177,0.0201706,0.0732445,30.9003,1.24414,1.25695,1.27472,1.28784,3.12618
